siren,siret,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsEtablissement,categorieEntreprise,codePostalEtablissement,codeCommuneEtablissement,dateCreationUniteLegale,categorieJuridiqueUniteLegale,etablissementSiege,etatAdministratifUniteLegale,APE_2_code,APE_niv_1,siret_count
424704963,42470496300083,62.03Z,N,O,42,2019.0,GE,78140.0,78640,1999-10-09,5710,True,A,62,J,9
424761419,42476141900045,63.11Z,N,O,42,2019.0,ETI,59100.0,59512,1999-10-15,5710,True,A,63,J,25
424810257,42481025700206,84.30A,N,O,42,2019.0,ETI,67400.0,67218,1999-11-01,8110,True,A,84,O,21
424821221,42482122100282,46.74A,N,O,41,2019.0,GE,69200.0,69259,1999-10-21,5710,True,A,46,G,43
424850014,42485001400038,43.29B,N,O,41,2019.0,ETI,95330.0,95199,1999-11-01,5710,True,A,43,F,49
424935500,42493550000068,46.32A,N,O,31,2019.0,GE,85500.0,85109,1999-11-05,5710,True,A,46,G,8
424936656,42493665600018,69.20Z,N,O,21,2019.0,PME,35510.0,35051,1999-10-21,5710,True,A,69,M,2
424982650,42498265000014,46.51Z,N,O,51,2019.0,ETI,92000.0,92050,1999-10-27,5710,True,A,46,G,47
425050556,42505055602377,45.20A,N,O,51,2019.0,ETI,92400.0,92026,1999-10-25,5710,True,A,45,G,735
426420162,42642016200023,24.20Z,N,O,32,2019.0,ETI,89600.0,89101,1964-01-01,5710,True,A,24,C,9
428240287,42824028700014,52.10B,N,O,52,,GE,14120.0,14437,1999-12-07,5710,True,A,52,H,72
428240352,42824035200016,70.10Z,N,O,41,2019.0,GE,14120.0,14437,1999-12-07,5710,True,A,70,M,19
428268023,42826802337699,47.11F,N,O,53,2019.0,GE,42000.0,42218,1999-12-08,5710,True,A,47,G,4414
428579130,42857913000223,70.10Z,N,O,41,,GE,75014.0,75114,1999-12-01,5599,True,A,70,M,24
428593230,42859323000389,27.32Z,N,O,51,,GE,92400.0,92026,1999-12-08,5710,True,A,27,C,39
428611719,42861171900017,46.33Z,O,O,42,2019.0,GE,14000.0,14118,2000-01-01,6317,True,A,46,G,403
428677124,42867712400433,62.02A,N,O,51,,GE,78140.0,78640,1999-12-01,5710,True,A,62,J,43
428682447,42868244700019,10.39B,N,O,42,2019.0,ETI,46130.0,46029,1999-12-21,5202,True,A,10,C,5
428685358,42868535800908,81.21Z,N,O,53,2019.0,GE,35510.0,35051,1999-12-22,5710,True,A,81,N,165
428689392,42868939200168,81.21Z,N,O,52,,GE,35510.0,35051,1999-12-22,5710,True,A,81,N,43
428692008,42869200800157,84.30A,N,O,42,2019.0,ETI,44800.0,44162,2000-01-01,8110,True,A,84,O,18
428702419,42870241900071,66.22Z,N,O,41,2019.0,ETI,69003.0,69383,2000-01-01,5710,True,A,66,K,13
428709786,42870978600043,29.32Z,N,O,41,2019.0,ETI,21800.0,21171,1999-12-20,5710,True,C,29,C,4
428734123,42873412300030,25.99B,N,O,41,2019.0,GE,76580.0,76709,1999-12-14,5710,True,A,25,C,3
428764500,42876450000016,70.10Z,N,O,NN,,,92400.0,92026,1999-12-22,5710,True,A,70,M,29
428764682,42876468200020,33.12Z,N,O,32,2019.0,GE,71200.0,71153,1999-12-22,5710,True,A,33,C,5
428891113,42889111300014,20.14Z,N,O,42,,GE,92400.0,92026,1999-12-22,5599,True,A,20,C,11
429057342,42905734200033,20.42Z,N,O,32,2019.0,GE,60310.0,60350,2000-01-12,5710,True,A,20,C,5
429425150,42942515000134,43.21A,N,O,41,2019.0,GE,92110.0,92024,2000-01-21,5202,True,A,43,F,15
429811284,42981128400034,43.21A,N,O,41,2019.0,GE,13290.0,13001,2000-01-01,5202,True,A,43,F,26
429937519,42993751900016,49.31Z,N,O,41,2019.0,GE,42270.0,42275,2000-03-15,5599,True,A,49,H,1
429955297,42995529712359,78.20Z,N,O,51,2019.0,GE,92000.0,92050,2000-03-01,5710,True,A,78,N,1466
430006643,43000664300034,20.16Z,N,O,42,2019.0,ETI,42160.0,42005,2000-03-10,5599,True,A,20,C,7
430171058,43017105800372,84.30A,N,O,42,2019.0,ETI,13009.0,13209,2000-04-01,8110,True,A,84,O,43
430355495,43035549500028,70.10Z,N,O,21,2019.0,ETI,26000.0,26362,2000-04-01,5710,True,A,70,M,8
430359927,43035992700091,62.02A,N,O,32,2019.0,ETI,93200.0,93066,2000-04-01,5710,True,A,62,J,13
431817915,43181791501866,61.90Z,N,O,42,2019.0,GE,28000.0,28085,2000-06-13,5710,True,A,61,J,442
432455764,43245576400014,42.22Z,N,O,32,2019.0,GE,77500.0,77108,2000-06-14,5710,True,A,42,F,6
432513356,43251335600597,80.10Z,N,O,51,,GE,75017.0,75117,2000-08-01,5710,True,A,80,N,62
432547206,43254720600180,52.10B,N,O,41,2019.0,ETI,13310.0,13097,2000-08-01,5710,True,A,52,H,18
432766947,43276694700019,60.20A,N,O,52,2019.0,GE,75015.0,75115,2000-09-02,5599,True,A,60,J,188
433048469,43304846900020,69.20Z,N,O,12,2019.0,PME,75002.0,75102,2000-10-01,5710,True,A,69,M,4
433061975,43306197500036,46.52Z,N,O,31,2019.0,ETI,92000.0,92050,2000-09-26,5710,True,A,46,G,16
433085149,43308514900261,10.72Z,,O,42,2019.0,GE,92140.0,92023,2000-09-04,5710,True,A,10,C,26
433213519,43321351900047,86.10Z,,O,41,2019.0,GE,47000.0,47001,2000-10-16,5710,True,A,86,Q,5
433240991,43324099100011,65.12Z,,O,51,2019.0,ETI,79000.0,79191,2000-10-17,6220,True,A,65,K,3
433313475,43331347500017,29.32Z,N,O,41,,ETI,,,2000-10-12,3120,True,A,29,C,2
433604196,43360419600207,42.11Z,N,O,42,2019.0,GE,93330.0,93050,2000-11-20,5710,True,A,42,F,51
433681525,43368152500021,27.12Z,N,O,41,2019.0,ETI,38240.0,38229,2000-11-14,5710,True,A,27,C,6
433719812,43371981200011,82.99Z,,O,NN,,,75014.0,75114,2001-01-01,6220,True,C,82,N,227
433842044,43384204400011,21.20Z,N,O,41,2019.0,ETI,21300.0,21166,2000-12-14,5710,True,A,21,C,6
433888674,43388867400150,42.11Z,,O,41,2019.0,GE,38130.0,38151,2000-12-05,5710,True,A,42,F,20
433900834,43390083400014,41.20B,N,O,51,2019.0,GE,78280.0,78297,2000-11-20,5710,True,A,41,F,25
433927332,43392733200737,46.39B,N,O,51,,ETI,94460.0,94074,2000-12-19,5710,True,A,46,G,78
433929114,43392911400018,62.01Z,N,O,41,2019.0,GE,14120.0,14437,2000-12-19,5710,True,A,62,J,21
433935764,43393576400012,10.82Z,,O,32,2019.0,ETI,41000.0,41276,2000-12-21,5710,True,A,10,C,6
433948031,43394803100011,33.11Z,N,O,41,2019.0,ETI,54000.0,54395,2000-12-21,5710,True,A,33,C,16
433999356,43399935600028,78.20Z,N,O,51,2019.0,GE,93200.0,93066,2000-12-18,5710,True,A,78,N,1827
434004198,43400419800017,46.74B,N,O,42,2019.0,ETI,1000.0,01053,2000-11-28,5710,True,A,46,G,143
434011052,43401105200090,81.21Z,N,O,41,2019.0,GE,25490.0,25011,2000-12-18,5710,True,A,81,N,10
434027249,43402724900243,26.51B,N,O,41,,ETI,92190.0,92048,2000-12-22,5710,True,A,26,C,24
434085395,43408539500029,42.22Z,N,O,51,,GE,93200.0,93066,2000-11-30,5710,True,A,42,F,87
434317293,43431729300018,47.91A,N,O,42,2019.0,GE,93200.0,93066,2001-01-16,5599,True,A,47,G,17
434651246,43465124603196,64.19Z,O,O,51,,GE,33300.0,33063,2000-10-13,6560,True,A,64,K,319
434691192,43469119200018,28.29B,N,O,42,2019.0,GE,67120.0,67300,2001-02-20,5710,True,A,28,C,8
435377684,43537768400111,62.02B,N,O,41,2019.0,GE,78180.0,78423,2001-04-01,5202,True,A,62,J,19
435480512,43548051200019,54.04,,N,,,,26000.0,26362,1954-12-25,5599,True,C,54,I,1
435480520,43548052000012,10.82Z,N,O,41,2019.0,GE,26600.0,26347,1954-01-01,5710,True,A,10,C,6
435480546,43548054600108,01.13Z,N,O,41,2019.0,,26800.0,26252,1954-01-01,5710,True,A,1,A,11
435520028,43552002800109,10.31Z,N,O,32,,GE,92130.0,92040,1955-01-01,5710,True,A,10,C,8
437574452,43757445200011,66.30Z,N,O,42,,GE,75015.0,75115,2001-04-12,5710,True,A,66,K,4
437580160,43758016000020,64.30Z,N,O,21,2019.0,GE,75013.0,75113,2001-04-12,5599,True,A,64,K,3
437642531,43764253100010,64.19Z,O,O,42,2019.0,GE,67000.0,67482,2000-12-21,6596,True,A,64,K,213
438313843,43831384300064,62.02A,N,O,42,2019.0,ETI,13100.0,13001,2001-06-11,5710,True,A,62,J,7
438576886,43857688600123,55.20Z,O,O,22,,PME,75006.0,75106,2001-07-01,9220,True,A,55,I,12
438810129,43881012900025,23.99Z,N,O,32,2019.0,GE,87280.0,87085,2001-07-30,5710,True,A,23,C,3
438834186,43883418600027,29.32Z,N,O,41,2019.0,GE,80080.0,80021,2001-08-01,5710,True,A,29,C,5
439220203,43922020300012,10.13A,,O,NN,,,85700.0,85182,2001-09-05,5710,True,C,10,C,3
439436569,43943656900149,20.14Z,N,O,42,2019.0,GE,92160.0,92002,2001-09-27,5710,True,A,20,C,17
439605734,43960573400011,94.20Z,,N,,,,77160.0,77368,2001-09-29,8310,True,A,94,S,1
439769654,43976965400054,32.50B,N,O,51,2019.0,GE,94220.0,94018,2001-10-23,5710,True,A,32,C,26
439987405,43998740500024,42.21Z,N,O,41,2019.0,GE,13103.0,13094,2001-11-20,5710,True,A,42,F,26
440042174,44004217400712,65.12Z,N,O,41,2019.0,GE,72100.0,72181,2001-11-28,5599,True,A,65,K,117
440048882,44004888200680,65.12Z,N,O,52,2019.0,GE,72100.0,72181,2001-11-28,5599,True,A,65,K,102
440055861,44005586100312,43.21A,N,O,52,2019.0,GE,69320.0,69276,2001-10-09,5710,True,A,43,F,260
440056463,44005646300050,43.21A,N,O,NN,,,31400.0,31555,2001-10-09,5710,True,C,43,F,44
440117620,44011762001530,49.50Z,N,O,51,2019.0,GE,92270.0,92009,2001-11-05,5599,True,A,49,H,186
440156081,44015608100166,28.11Z,N,O,42,2019.0,ETI,41000.0,41018,2001-12-07,5710,True,A,28,C,18
440242469,44024246900011,64.19Z,O,O,51,2019.0,GE,44300.0,44109,2002-01-01,6596,True,A,64,K,298
440267177,44026717700028,33.20B,N,O,42,2019.0,GE,67800.0,67043,2001-12-13,5710,True,A,33,C,126
440283752,44028375200010,46.39B,N,O,53,2019.0,GE,14120.0,14437,2001-12-19,5710,True,A,46,G,886
440326692,44032669200025,24.45Z,N,O,41,2019.0,GE,58160.0,58134,2001-12-31,5710,True,A,24,C,5
440513059,44051305900087,72.19Z,N,O,51,2019.0,GE,33185.0,33200,2002-01-01,5599,True,A,72,M,9
440529014,44052901400068,82.99Z,N,O,32,,GE,94270.0,94043,2002-01-01,6220,True,A,82,N,6
440536555,44053655500012,65.11Z,N,O,51,2019.0,GE,67000.0,67482,2002-01-01,6220,True,A,65,K,51
440697712,44069771200063,62.02A,N,O,42,2019.0,ETI,75116.0,75116,2002-01-22,5710,True,A,62,J,9
440767549,44076754900155,46.33Z,N,O,11,2019.0,GE,92100.0,92012,2002-01-29,5710,True,A,46,G,20
440838597,44083859700019,86.10Z,N,O,41,2019.0,ETI,49000.0,49007,2002-01-22,5710,True,A,86,Q,3
440948578,44094857800065,45.32Z,N,O,41,2019.0,GE,59650.0,59009,2002-02-02,5710,True,A,45,G,85
440949774,44094977400051,64.30Z,,O,NN,,,57070.0,57463,2002-02-05,5710,True,C,64,K,6
441133808,44113380800135,30.11Z,,O,53,2019.0,GE,75015.0,75115,2002-01-31,5599,True,A,30,C,19
441330636,44133063600024,27.20Z,N,O,41,2019.0,ETI,62000.0,62041,2002-03-13,5499,True,A,27,C,10
7080021,708002100012,46.17A,O,O,41,2019.0,ETI,44360.0,44158,1970-01-01,5552,True,A,46,G,2
15851793,1585179300016,46.73A,N,O,41,2019.0,GE,21300.0,21166,1958-01-01,5710,True,A,46,G,96
16250029,1625002900309,52.21Z,N,O,51,2019.0,GE,21850.0,21540,1962-01-01,5510,True,A,52,H,86
16450942,1645094200103,70.10Z,,N,NN,,,75009.0,75109,1964-01-01,5710,True,A,70,M,10
16950842,1695084200043,70.22Z,N,O,41,2019.0,GE,69130.0,69081,1976-01-01,5710,True,A,70,M,3
17251067,1725106700116,71.12B,N,O,41,,GE,94000.0,94028,1972-01-01,5710,True,A,71,M,8
25550120,2555012000015,10.51C,N,O,41,2019.0,GE,22130.0,22049,1955-01-01,5710,True,A,10,C,5
54200415,5420041500278,52.29A,N,O,41,2019.0,GE,37210.0,37179,1954-01-01,5710,True,A,52,H,28
54800958,5480095800016,46.74B,N,O,42,2019.0,ETI,13002.0,13202,1954-01-01,5710,True,A,46,G,154
55800296,5580029600075,70.10Z,N,O,11,2019.0,GE,94200.0,94041,1955-01-01,5599,True,A,70,M,5
55804124,5580412400141,22.21Z,N,O,41,2019.0,GE,29500.0,29051,1955-01-01,5800,True,A,22,C,6
56501711,5650171100115,32.50A,N,O,42,2019.0,ETI,38800.0,38317,1956-01-01,5710,True,A,32,C,16
56502248,5650224801131,46.73A,N,O,42,2019.0,GE,38100.0,38185,1900-01-01,5599,True,A,46,G,122
56503097,5650309700810,46.73A,N,O,41,2019.0,GE,73000.0,73065,1956-01-01,5710,True,A,46,G,137
56800659,5680065900155,43.21A,N,O,52,2019.0,GE,13015.0,13215,1954-01-01,5599,True,A,43,F,168
57502742,5750274200364,58.13Z,N,O,42,2019.0,GE,38113.0,38540,1957-01-01,5599,True,A,58,J,77
57505539,5750553900429,23.51Z,N,O,41,2019.0,ETI,38080.0,38193,1900-01-01,5599,True,A,23,C,48
57802753,5780275301903,46.73A,N,O,42,,GE,13014.0,13214,1957-01-01,5710,True,A,46,G,183
57806150,5780615000488,36.00Z,N,O,32,,GE,13010.0,13210,1957-01-01,5599,True,A,36,E,36
57813131,5781313100026,36.00Z,N,O,41,2019.0,ETI,13100.0,13109,1957-01-01,5515,True,A,36,E,36
58801481,5880148101264,64.19Z,N,O,51,2019.0,GE,6200.0,06088,1958-01-01,5192,True,A,64,K,276
59804062,5980406200087,49.31Z,N,O,51,2019.0,ETI,13002.0,13202,1959-01-01,4110,True,A,49,H,6
60801388,6080138801861,81.29B,N,O,51,,GE,13009.0,13209,1960-01-01,5710,True,A,81,N,120
60801396,6080139600155,38.12Z,N,O,41,2019.0,GE,13290.0,13001,1960-01-01,5710,True,A,38,E,42
61500245,6150024500016,28.92Z,N,O,42,2019.0,ETI,38100.0,38185,1961-01-01,5710,True,A,28,C,3
62201009,6220100900057,77.29Z,N,O,42,2019.0,GE,49240.0,49015,1962-01-01,5710,True,A,77,N,35
63200885,6320088500943,69.20Z,N,O,41,2019.0,ETI,49000.0,49007,1963-01-01,5710,True,A,69,M,117
67800425,6780042503681,81.21Z,N,O,53,,GE,13009.0,13209,1967-01-01,5710,True,A,81,N,450
68803055,6880305501180,52.29B,N,O,41,,GE,94310.0,94054,1968-01-01,5599,True,A,52,H,113
69200210,6920021001634,69.20Z,N,O,41,2019.0,ETI,49070.0,49020,1969-01-01,5710,True,A,69,M,214
71501571,7150157100237,70.10Z,N,O,02,,GE,38000.0,38185,1971-01-01,5699,True,A,70,M,2
72202419,7220241900015,64.19Z,O,O,41,2019.0,GE,49100.0,49007,1900-01-01,5194,True,A,64,K,93
73806440,7380644000506,38.11Z,N,O,41,2019.0,GE,13011.0,13211,1977-01-01,5710,True,A,38,E,51
85480069,8548006900971,46.42Z,N,O,41,,ETI,67000.0,67482,1954-01-01,5499,True,A,46,G,100
85480796,8548079600151,21.20Z,N,O,21,2019.0,GE,92150.0,92073,1954-01-01,5710,True,A,21,C,14
85980357,8598035700058,28.13Z,N,O,41,2019.0,ETI,74000.0,74010,1959-01-01,5710,True,A,28,C,7
86380730,8638073000092,65.11Z,N,O,51,2019.0,GE,92400.0,92026,1963-01-01,5599,True,A,65,K,6
86880036,8688003600024,38.11Z,N,O,41,,GE,45380.0,45067,1968-01-01,5710,True,A,38,E,45
86920394,8692039400011,86.10Z,N,O,41,2019.0,GE,81000.0,81004,1969-01-01,5710,True,A,86,Q,6
87280061,8728006100018,18.12Z,N,O,41,2019.0,ETI,45330.0,45191,1972-01-01,5710,True,A,18,C,2
95580841,9558084100617,49.50Z,N,O,41,2019.0,ETI,64000.0,64445,1955-01-01,5599,True,A,49,H,58
95750311,9575031100805,27.32Z,N,O,42,2019.0,ETI,89100.0,89387,1975-01-01,5710,True,A,27,C,53
173404302,17340430200015,84.12Z,N,O,41,2019.0,ETI,34000.0,34172,1970-10-15,7179,True,A,84,O,6
178200010,17820001000035,84.11Z,N,O,22,2019.0,PME,82000.0,82121,1981-06-23,7172,True,A,84,O,4
200011385,20001138500016,86.10Z,,O,42,2019.0,ETI,7200.0,07019,2008-05-01,7364,True,A,86,Q,11
219200268,21920026800015,84.11Z,N,O,51,2019.0,ETI,92400.0,92026,1980-01-01,7210,True,A,84,O,54
260304936,26030493600016,86.10Z,,O,32,2019.0,ETI,3360.0,03003,1982-01-01,7364,True,A,86,Q,3
281600015,28160001500024,84.25Z,,O,32,2019.0,ETI,16340.0,16166,1955-05-20,7372,True,A,84,O,2
300821873,30082187300019,13.96Z,N,O,32,2019.0,ETI,38110.0,38401,1993-01-01,5710,True,A,13,C,6
300989001,30098900100023,28.29A,N,O,32,2019.0,GE,21910.0,21191,1977-01-01,5710,True,A,28,C,3
301165841,30116584100042,28.95Z,N,O,41,2019.0,ETI,69500.0,69029,1966-01-01,5710,True,A,28,C,5
301309605,30130960500410,65.12Z,O,O,42,2019.0,GE,79000.0,79191,1972-10-21,6411,True,A,65,K,41
301374690,30137469000016,28.92Z,N,O,42,2019.0,GE,68000.0,68066,1974-01-01,5710,True,A,28,C,11
301374922,30137492200120,10.51A,N,O,42,,GE,69760.0,69116,1984-06-04,5710,True,A,10,C,9
301420626,30142062600030,46.42Z,N,O,41,2019.0,ETI,58640.0,58303,1974-01-01,5599,True,A,46,G,20
301501391,30150139100264,27.90Z,N,O,42,2019.0,GE,31700.0,31069,1980-11-01,5710,True,A,27,C,29
301501920,30150192000039,68.31Z,,O,02,2019.0,PME,38200.0,38544,1977-01-01,5499,True,A,68,L,2
301503231,30150323100039,49.31Z,N,O,42,2019.0,ETI,38130.0,38151,1975-01-01,5510,True,A,49,H,11
301570446,30157044600015,71.20B,N,O,41,2019.0,GE,68100.0,68224,1968-01-01,5710,True,A,71,M,24
301763405,30176340500067,21.20Z,N,O,42,2019.0,ETI,33500.0,33243,1981-06-30,5599,True,A,21,C,19
301850277,30185027700288,62.02A,N,O,41,,GE,92320.0,92020,1977-01-01,5710,True,A,62,J,15
301938817,30193881701061,78.20Z,N,O,00,2019.0,GE,75017.0,75117,1979-08-01,5710,True,A,78,N,103
301941332,30194133200183,49.39A,N,O,32,2019.0,GE,44300.0,44109,1975-01-01,5710,True,A,49,H,23
301986154,30198615400039,46.17A,O,O,41,2019.0,ETI,51520.0,51504,1975-01-01,5560,True,A,46,G,2
302079462,30207946200263,10.92Z,N,O,42,,GE,92130.0,92040,1973-01-01,5710,True,A,10,C,17
302135561,30213556100835,23.51Z,N,O,42,,GE,92130.0,92040,1900-01-01,5599,True,A,23,C,51
302162623,30216262300920,31.01Z,N,O,41,2019.0,ETI,67300.0,67447,1900-01-01,5710,True,A,31,C,39
302208301,30220830100366,11.01Z,N,O,41,2019.0,GE,94000.0,94028,1974-01-01,5710,True,C,11,C,19
302264262,30226426200056,15.12Z,N,O,41,2019.0,ETI,21140.0,21603,1974-01-01,5710,True,A,15,C,4
302364211,30236421100276,46.73A,N,O,41,2019.0,GE,35136.0,35281,1975-01-01,5710,True,A,46,G,109
302412226,30241222600011,27.51Z,N,O,41,2019.0,GE,21260.0,21599,1973-01-01,5710,True,A,27,C,11
302476106,30247610600034,10.72Z,N,O,41,2019.0,ETI,22600.0,22136,1975-01-01,5710,True,A,10,C,13
302507652,30250765200055,29.32Z,N,O,41,2019.0,GE,57190.0,57221,1975-01-01,5710,True,A,29,C,5
302588462,30258846200200,42.91Z,N,O,42,2019.0,ETI,78180.0,78423,1984-12-04,5599,True,A,42,F,15
302590898,30259089800656,38.11Z,N,O,41,,GE,69120.0,69256,1975-01-01,5599,True,A,38,E,61
302607957,30260795700255,46.46Z,N,O,41,2019.0,GE,75003.0,75103,1974-01-01,5710,True,A,46,G,16
302695614,30269561400354,95.11Z,N,O,42,2019.0,ETI,78420.0,78124,1900-01-01,5710,True,A,95,S,128
302698873,30269887300015,42.11Z,N,O,42,2019.0,GE,31100.0,31555,2007-01-01,5599,True,A,42,F,66
302715966,30271596600537,46.21Z,O,O,41,2019.0,GE,51100.0,51454,1927-09-03,6317,True,A,46,G,260
302958491,30295849100037,64.19Z,O,O,51,2019.0,GE,74940.0,74010,1979-11-13,6596,True,A,64,K,281
303265128,30326512800023,64.20Z,N,O,NN,,GE,92800.0,92062,1973-01-01,5599,True,A,64,K,2
303409593,30340959300520,81.21Z,N,O,53,2019.0,GE,92400.0,92026,1971-01-01,5710,True,A,81,N,58
303409619,30340961900226,33.12Z,N,O,41,2019.0,ETI,77600.0,77058,1975-01-01,5710,True,A,33,C,27
303434591,30343459100630,71.20B,N,O,41,2019.0,ETI,95800.0,95127,1975-01-01,5710,True,A,71,M,71
303656375,30365637500787,11.01Z,N,O,41,,GE,13002.0,13202,1976-01-01,5710,True,A,11,C,57
303970230,30397023000122,27.11Z,N,O,42,2019.0,GE,74300.0,74081,1975-01-01,5599,True,A,27,C,36
304317357,30431735700172,46.46Z,N,O,32,2019.0,ETI,78280.0,78297,1975-01-01,5710,True,A,46,G,15
304381379,30438137900201,78.20Z,N,O,01,2019.0,GE,93200.0,93066,1975-01-01,5710,True,A,78,N,197
304465461,30446546100016,10.51C,N,O,22,2019.0,GE,27120.0,27190,1900-01-01,5710,True,A,10,C,3
304497852,30449785204226,80.10Z,N,O,53,,GE,92130.0,92040,1975-01-01,5499,True,A,80,N,368
304602956,30460295600142,46.17A,N,O,41,2019.0,GE,94150.0,94065,1900-01-01,5560,True,A,46,G,27
304877707,30487770700048,49.41A,N,O,03,2019.0,ETI,26200.0,26198,1975-01-01,5710,True,A,49,H,2
305151409,30515140900136,21.20Z,N,O,42,2019.0,ETI,92600.0,92004,1900-01-01,5710,True,A,21,C,12
305154262,30515426200037,47.71Z,N,O,51,2019.0,ETI,59100.0,59512,1964-01-01,5710,True,A,47,G,622
305205411,30520541100930,38.11Z,N,O,41,,GE,54000.0,54395,1976-01-01,5599,True,A,38,E,94
305207169,30520716900601,20.13A,N,O,52,,GE,92320.0,92020,1981-03-30,5710,True,A,20,C,28
305234320,30523432000037,43.99E,N,O,41,2019.0,ETI,1600.0,01427,1974-01-01,5710,True,A,43,F,46
305291346,30529134600123,47.71Z,N,O,41,,ETI,10000.0,10387,1965-01-01,5710,True,A,47,G,160
305319477,30531947700033,70.10Z,N,O,21,,ETI,44220.0,44047,1976-01-01,5710,True,A,70,M,4
305376857,30537685701398,52.29A,,O,NN,,,37200.0,37261,1976-04-01,5710,True,C,52,H,139
305394397,30539439700031,23.99Z,,O,41,2019.0,ETI,75013.0,75113,1900-01-01,5710,True,A,23,C,2
305405045,30540504500017,85.59A,O,O,51,2019.0,ETI,75017.0,75117,1900-01-01,9220,True,A,85,P,258
305635039,30563503900194,77.29Z,N,O,42,2019.0,ETI,30132.0,30060,1976-01-01,5599,True,A,77,N,195
305690158,30569015800012,20.30Z,N,O,41,2019.0,ETI,39210.0,39199,1976-01-01,5699,True,A,20,C,17
305823296,30582329600077,20.42Z,N,O,42,2019.0,ETI,4100.0,04112,1976-01-01,5599,True,A,20,C,13
305836033,30583603301820,56.10A,N,O,22,2019.0,ETI,91080.0,91228,1976-05-13,5710,True,A,56,I,235
305918732,30591873200010,68.20A,N,O,32,2019.0,GE,25200.0,25388,1900-01-01,5546,True,A,68,L,57
306020140,30602014000118,82.99Z,O,O,01,2019.0,PME,34740.0,34327,1900-01-01,5560,True,A,82,N,12
306042268,30604226800210,77.29Z,N,O,41,2019.0,GE,54220.0,54339,1956-01-01,5599,True,A,77,N,11
306050188,30605018800011,28.25Z,N,O,32,2019.0,ETI,88190.0,88209,1960-01-01,5710,True,A,28,C,42
306138900,30613890001294,68.20B,N,O,51,2019.0,GE,59650.0,59009,1977-01-01,5800,True,A,68,L,371
306215526,30621552600030,52.24A,N,O,31,2019.0,ETI,76600.0,76351,1976-01-01,5599,True,A,52,H,2
306289307,30628930703402,46.73B,N,O,41,,GE,92800.0,92062,1976-01-01,5710,True,A,46,G,321
306487331,30648733100036,64.19Z,N,O,32,2019.0,GE,45000.0,45234,1900-01-01,6595,True,A,64,K,139
306878315,30687831500069,33.11Z,N,O,41,2019.0,GE,13290.0,13001,1982-10-22,5710,True,A,33,C,31
306916099,30691609902853,47.30Z,N,O,51,,GE,92500.0,92063,1974-01-01,5710,True,A,47,G,283
307049015,30704901500026,64.19Z,O,O,42,2019.0,GE,85000.0,85191,1980-09-22,5194,True,A,64,K,317
307166934,30716693400033,45.19Z,N,O,41,2019.0,GE,49100.0,49007,1977-01-01,5710,True,A,45,G,60
307322214,30732221400015,23.61Z,N,O,41,2019.0,ETI,68200.0,68224,1976-01-01,5710,True,A,23,C,36
307378489,30737848900032,21.20Z,N,O,41,2019.0,ETI,6510.0,06033,1976-01-01,5710,True,A,21,C,7
308077635,30807763500024,49.31Z,N,O,51,2019.0,GE,69003.0,69383,1976-01-01,5599,True,A,49,H,6
308148691,30814869100246,49.41A,N,O,41,2019.0,ETI,30360.0,30348,1976-01-01,5710,True,A,49,H,44
308186758,30818675800014,86.10Z,O,O,42,2019.0,ETI,46120.0,46170,1900-01-01,9220,True,A,86,Q,82
308197185,30819718500090,46.46Z,N,O,41,2019.0,GE,92100.0,92012,1984-10-15,5710,True,A,46,G,7
308250570,30825057000014,43.21A,N,O,41,2019.0,ETI,82130.0,82087,1977-01-01,5710,True,A,43,F,78
308449024,30844902400014,70.10Z,N,O,03,2019.0,GE,75019.0,75119,1900-01-01,5710,True,A,70,M,1298
308491521,30849152100057,21.20Z,N,O,41,2019.0,ETI,93420.0,93078,1968-01-01,5599,True,A,21,C,7
308973239,30897323900301,80.20Z,N,O,42,,GE,93290.0,93073,1990-07-01,5710,True,A,80,N,24
309065084,30906508400068,62.02A,N,O,42,2019.0,ETI,92100.0,92012,1977-01-01,5710,True,A,62,J,24
309103877,30910387700051,71.12B,N,O,41,2019.0,GE,92230.0,92036,1977-01-01,5599,True,A,71,M,13
309122810,30912281000083,43.21A,N,O,41,2019.0,GE,62131.0,62848,1982-12-31,5710,True,A,43,F,15
309383065,30938306500062,10.11Z,,O,32,2019.0,ETI,49480.0,49323,1984-12-31,5599,True,A,10,C,1
309410058,30941005800031,64.19Z,O,O,NN,,GE,29520.0,29027,1984-06-14,6595,True,A,64,K,3
309507200,30950720000165,69.20Z,O,O,41,2019.0,ETI,45140.0,45285,1900-01-01,9220,True,A,69,M,49
309528115,30952811500061,28.25Z,N,O,41,2019.0,ETI,69780.0,69283,1977-01-01,5710,True,A,28,C,29
309674414,30967441400177,81.21Z,N,O,42,,ETI,51100.0,51454,1977-01-01,5710,True,A,81,N,26
309812840,30981284000044,81.22Z,N,O,41,2019.0,ETI,76190.0,76718,1992-12-31,5710,True,A,81,N,1
309892230,30989223000579,69.20Z,N,O,32,2019.0,ETI,94140.0,94002,1977-01-01,5710,True,A,69,M,58
309954006,30995400600024,30.30Z,,O,42,2019.0,GE,46100.0,46102,1977-01-01,5710,True,A,30,C,1
309979631,30997963102885,78.20Z,N,O,02,,GE,75017.0,75117,1982-07-01,5499,True,A,78,N,307
