siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
542016654,01062,54201665401062,O,1900-01-01,NN,,,2019-11-14T14:01:05,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,211,,AV,GABRIEL PERI,91700,SAINTE-GENEVIEVE-DES-BOIS,,,91549,91704,STE GENEVIEVE BOIS CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01070,54201665401070,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,4-6,4,,RUE,DU COLONEL DRIANT,75001,PARIS 1,,,75101,75040,PARIS CEDEX 01,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01096,54201665401096,O,1900-01-01,NN,,,2018-10-02T16:02:11,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,114,,BD,MAXIME GORKI,94800,VILLEJUIF,,,94076,94807,VILLEJUIF CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01138,54201665401138,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,18,,BD,SAINT MICHEL,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01146,54201665401146,O,1900-01-01,NN,,,2019-11-14T14:00:38,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,16,,AV,CLEMENT CHARBONNIER,43000,LE PUY-EN-VELAY,,,43157,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01187,54201665401187,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,25,,RUE,DE LA BAIGNEUSE,03400,YZEURE,,,03321,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01195,54201665401195,O,1900-01-01,NN,,,2019-11-14T14:00:49,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,BUILDING B,,,QUAI,GAMBETTA,62200,BOULOGNE-SUR-MER,,,62160,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01229,54201665401229,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,P-A DE MONTAUDRAN,3,,RUE,JEAN RODIER,31400,TOULOUSE,,BP 4012,31555,31028,TOULOUSE CEDEX 4,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01245,54201665401245,O,1991-12-16,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,11,,RUE,ST MAXIMIN,69003,LYON 3EME,,,69383,69416,LYON CEDEX 03,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01252,54201665401252,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,BAT C,,,RES,PLEIN SUD AV P GIACOBBI,20600,BASTIA,,,2B033,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01278,54201665401278,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,18,,RUE,DU COUTELIER,44800,SAINT-HERBLAIN,,,44162,44807,ST HERBLAIN CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01302,54201665401302,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,130,,AV,DE PALAVAS,34070,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01336,54201665401336,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,225,,BD,WINSTON CHURCHILL,13300,SALON-DE-PROVENCE,,,13103,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01344,54201665401344,O,1900-01-01,NN,,,2019-11-14T14:00:34,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,68,,CHS,DU SILLON,35400,SAINT-MALO,,,35288,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01369,54201665401369,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,4,,RUE,JOSEPH CUGNOT,79000,NIORT,,,79191,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01401,54201665401401,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,24,,AV,DU GENERAL DE GAULLE,37000,TOURS,,,37261,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01427,54201665401427,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,ZUP LE MANSARD,,,PL,ROMEE DE VILLENEUVE,13090,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01476,54201665401476,O,1900-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,33,,AV,DU MAINE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01484,54201665401484,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,267,,RUE,MARIE CURIE,14200,HEROUVILLE-SAINT-CLAIR,,BP 30,14327,14202,HEROUVILLE ST CLAIR CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01492,54201665401492,O,1900-01-01,,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,62,,RUE,MONTORGUEIL,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,N
542016654,01500,54201665401500,O,1900-01-01,NN,,,2011-04-23T18:33:37,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,3,,RUE,ROLAND GARROS,05000,GAP,,,05061,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01518,54201665401518,O,1900-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,LES QUADRANTS,3,,AV,DU CENTRE,78280,GUYANCOURT,,,78297,78182,ST QUENTIN EN YVELINES CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01542,54201665401542,O,1900-01-01,NN,,,2011-04-23T18:33:37,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,TOUR VICTOR HUGO,50,,BD,DU PRESIDENT CARNOT,47000,AGEN,,,47001,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01583,54201665401583,O,1980-06-15,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,36,,PL,MARCADIEU,65000,TARBES,,,65440,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01609,54201665401609,O,1980-07-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,LE MASSENA,122,B,RUE,DU FAUBOURG ST JEAN,45000,ORLEANS,,,45234,,,,,,,,,,,,,,,,,,,F,SOCOTEC AGENCE VAL DE LOIRE,,,,71.20B,NAFRev2,O
542016654,01617,54201665401617,O,1980-01-01,NN,,,2009-06-27T14:57:28,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,VAL D'AUNETTE,8,,AV,DE CREIL,60300,SENLIS,,,60612,,,,,,,,,,,,,,,,,,,F,SOCOTEC AGENCE DE L'OISE,,,,74.3B,NAFRev1,O
542016654,01625,54201665401625,O,1980-11-12,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,ZA DU RONDEAU,1,,RUE,DU DOCTEUR PASCAL,38130,ECHIROLLES,,BP 289,38151,38434,ECHIROLLES CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01633,54201665401633,O,1980-10-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,LE CONTINENTAL,,,,CENTRE D'AFFAIRES PARINOR,93150,LE BLANC-MESNIL,,,93007,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01666,54201665401666,O,1980-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,1,,AV,JEAN JAURES,24750,TRELISSAC,,,24557,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01674,54201665401674,O,1981-03-09,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,40,,BD,FELIX GRAT,53000,LAVAL,,,53130,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01682,54201665401682,O,1981-04-01,NN,,,2011-04-23T18:33:37,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,RESIDENCE CONCORDE 5,20,,BD,JOHN FITZGERALD KENNEDY,66100,PERPIGNAN,,,66136,66029,PERPIGNAN CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01690,54201665401690,O,1981-03-16,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,25,,AV,JULES GUESDE,30100,ALES,,,30007,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01732,54201665401732,O,1982-03-15,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,202,,RUE,DE PESSAC,33000,BORDEAUX,,,33063,33081,BORDEAUX CEDEX,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01773,54201665401773,O,1981-10-15,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,ZE DU MONT GAILLARD,20,,RUE,DU CAPUCHET,76620,LE HAVRE,,BP 2030,76351,76070,LE HAVRE CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01781,54201665401781,O,1982-11-01,NN,,,2010-04-18T14:11:19,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,12,,RUE,FEDOU,11000,CARCASSONNE,,,11069,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01799,54201665401799,O,1982-10-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,LE TRAYAS,,,AV,DES MIMOSAS,83700,SAINT-RAPHAEL,,,83118,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01807,54201665401807,O,1982-07-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,27,,RUE,DU PRESIDENT LOUBET,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01823,54201665401823,O,1983-01-01,NN,,,2018-09-29T13:05:46,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,2,,RUE,DU 29 JUILLET,62000,ARRAS,,BP 664,62041,62030,ARRAS CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01849,54201665401849,O,1983-01-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,55,,RUE,WOLFGANG AMADEUS MOZART,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01898,54201665401898,O,1984-10-04,NN,,,2008-04-26T20:27:08,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,1,T,RUE,CUVIER,18000,BOURGES,,,18033,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAFRev1,O
542016654,01922,54201665401922,O,1982-03-22,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,BP 172,1375,,RTE,DES DOLINES,06560,VALBONNE,,,06152,06903,SOPHIA ANTIPOLIS CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01930,54201665401930,O,1986-01-01,NN,,,2011-04-23T18:33:37,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,CENTRE MERCURE,25,,AV,JEAN LEON LAPORTE,64600,ANGLET,,,64024,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01948,54201665401948,O,1986-03-25,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,10,,RUE,MOLIERE,92400,COURBEVOIE,,,92026,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01955,54201665401955,O,1986-09-23,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,BP 252,59,,RUE,RAYMOND POINCARE,10000,TROYES,,,10387,10007,TROYES CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,01963,54201665401963,O,1986-06-16,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,103,,RUE,DE PARIS,77200,TORCY,,,77468,77202,MARNE LA VALLEE CEDEX 1,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01971,54201665401971,O,1986-10-13,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,NUM VOIE 13 A 17,13,,RUE,AMBROISE CROIZAT,95100,ARGENTEUIL,,,95018,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,01989,54201665401989,O,1986-10-06,,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,1,,,VOIE FELIX EBOUE,94000,CRETEIL,,,94028,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,N
542016654,01997,54201665401997,O,1986-11-01,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,,,PL,ANNE MARIE ROBIC,56270,PLOEMEUR,,BP 845,56162,56108,LORIENT CEDEX,,,,,,,,,,,,,,,,,F,SOCOTEC,,,,71.20B,NAFRev2,O
542016654,02003,54201665402003,O,1980-04-08,NN,,,2019-11-14T14:00:22,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,5,,BD,DU SALAN,19100,BRIVE-LA-GAILLARDE,,,19031,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,02029,54201665402029,O,1988-11-10,,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,CENTRE ATRIA,5,,BD,DE PRAGUE,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,F,SOCOTEC,,,,74.2C,NAF1993,N
542016654,02037,54201665402037,O,1987-05-01,,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,27,,AV,FRANCOIS VERDIER,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,F,,,,,74.2C,NAF1993,N
542016654,02045,54201665402045,O,1989-07-31,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,GARE SNCF,,,PL,DU GENERAL DE GAULLE,52000,CHAUMONT,,,52121,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,02052,54201665402052,O,1989-06-22,NN,,,2014-06-14T09:21:02,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,BUREAUX DE L'ETOILE,7,,AV,FRANCOIS MITTERRAND,72000,LE MANS,,,72181,72014,LE MANS CEDEX 2,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,02060,54201665402060,O,1989-07-24,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,TECHNOPARC,4,D,AV,DES PEUPLIERS,35510,CESSON-SEVIGNE,,BP 138,35051,35513,CESSON SEVIGNE CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,02078,54201665402078,O,1989-08-16,NN,,,2017-05-04T08:15:57,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,2-4,2,,RUE,ANDRAS BECK,92360,MEUDON,,,92048,92366,MEUDON LA FORET CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,02086,54201665402086,O,1989-08-01,,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,4,,RUE,MADAME LAGARDE,56000,VANNES,,,56260,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,N
542016654,02094,54201665402094,O,1989-08-28,NN,,,2019-11-14T14:00:35,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,14,,PL,ST MICHEL,38300,BOURGOIN-JALLIEU,,,38053,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,02102,54201665402102,O,1989-10-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,12,,RUE,DU CONCOURS,71000,MACON,,,71270,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
542016654,02110,54201665402110,O,1989-06-23,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,LE BRITTANY BAT E,10,,RUE,FRANCOIS MURET DE PAGNAC,29000,QUIMPER,,,29232,29195,QUIMPER CEDEX,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,02136,54201665402136,O,1990-03-12,00,2018,,2020-08-25T10:50:43,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,PARC TECHNOLOGIQUE,1,,RUE,LOUIS DE BROGLIE,21000,DIJON,,,21231,,,,,,,,,,,,,,,,,,,F,,,,,71.20B,NAFRev2,O
542016654,02144,54201665402144,O,1990-01-01,NN,,,null,false,C,O,,1954-01-01,5699,SOCOTEC FRANCE,SOCOTEC,,,,,,,,,,,,,71.20B,NAFRev2,,N,O,00,2018,04132,2020-08-25T10:50:43,,,,124,B,RUE,MARTYN,62100,CALAIS,,,62193,,,,,,,,,,,,,,,,,,,F,,,,,74.3B,NAF1993,O
