id,organization_name,staff,reporting_year,total_scope_1,total_scope_2,total_scope_3,action_plan,assessment_id,legal_unit_id,evolution_scope_1,siret,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsEtablissement,categorieEntreprise,codePostalEtablissement,codeCommuneEtablissement,dateCreationUniteLegale,categorieJuridiqueUniteLegale,etablissementSiege,etatAdministratifUniteLegale,APE_2_code,APE_niv_1,siret_count,annee_creation,mois_creation,jour_crea,Duree_Activite,SIREN_YEAR
5657.0,x-fab france,950.0,2019,69280.0,10288.0,0.0,Oui,5657.0,822947636,-20009.0,82294763600020.0,26.11Z,N,O,41,2019.0,ETI,91100.0,91174,2016-10-01,5710.0,True,A,26.0,C,1.0,2016.0,10.0,1.0,3.0,8229476362019
5785.0,commerce de gros,696.0,2019,692.797,138.568,0.0,Oui,5785.0,820724508,,82072450800016.0,70.10Z,N,O,12,2019.0,PME,69002.0,69382,2016-05-24,5710.0,True,A,70.0,M,2.0,2016.0,5.0,24.0,3.0,8207245082019
4413.0,ugecam occitanie,1200.0,2018,1180.0,166.0,0.0,Oui,4413.0,820402915,,82040291500012.0,86.10Z,,N,,,PME,30820.0,30075,2016-06-01,9970.0,True,A,86.0,Q,1.0,2016.0,6.0,1.0,2.0,8204029152018
6899.0,cat-amania,602.0,2021,130.28,4.76,96.4,Oui,6899.0,820363331,,82036333100019.0,62.02A,N,O,41,2019.0,ETI,44800.0,44162,2016-05-18,5710.0,True,A,62.0,J,15.0,2016.0,5.0,18.0,5.0,8203633312021
6545.0,foxintelligence sas,50.0,2020,0.0001,16223.0,331010.0,Oui,6545.0,820039311,,82003931100031.0,63.12Z,N,N,12,2019.0,PME,75010.0,75110,2016-04-26,5710.0,True,A,63.0,J,1.0,2016.0,4.0,26.0,4.0,8200393112020
6733.0,gt menuiserie sas,1.0,2020,7.85,0.243,45.12,Oui,6733.0,818706590,,81870659000036.0,43.32A,N,O,,,PME,38134.0,38405,2016-03-15,5710.0,True,A,43.0,F,2.0,2016.0,3.0,15.0,4.0,8187065902020
6924.0,la fournee doree,1200.0,2020,7206.6,2377.0,0.0,Oui,6924.0,817390941,,81739094100018.0,46.36Z,,O,21,2019.0,ETI,85150.0,85152,2015-12-22,5710.0,True,A,46.0,G,1.0,2015.0,12.0,22.0,5.0,8173909412020
6674.0,grenoble ecole de management,972.0,2020,97.09,253.72,11755.63,Oui,6674.0,817389141,-147.87,81738914100018.0,85.42Z,N,O,21,2019.0,ETI,38000.0,38185,2015-12-17,5599.0,True,A,85.0,P,1.0,2015.0,12.0,17.0,5.0,8173891412020
3179.0,keolis dijon mobilites,713.0,2017,7496.0,356.0,2087.0,Oui,3179.0,815371661,,81537166100027.0,49.31Z,N,O,41,2019.0,GE,21000.0,21231,2015-12-17,5710.0,True,A,49.0,H,3.0,2015.0,12.0,17.0,2.0,8153716612017
7349.0,saint gobain pam canalisation,1700.0,2019,464056.0,12633.0,0.0,Oui,7349.0,815145347,,81514534700036.0,24.51Z,N,O,,,GE,54700.0,54431,2015-11-04,5710.0,True,A,24.0,C,24.0,2015.0,11.0,4.0,4.0,8151453472019
6509.0,813 928 942,9.0,2015,5.0,235.0,45252.0,Oui,6509.0,813928942,,81392894200024.0,59.11B,N,N,03,,PME,93310.0,93061,2015-09-23,5710.0,True,A,59.0,J,1.0,2015.0,9.0,23.0,0.0,8139289422015
7182.0,valtex,35.0,2020,5.7,1.0,5526.202,Oui,7182.0,813603347,,81360334700044.0,47.51Z,N,O,21,,PME,75002.0,75102,2015-09-10,5710.0,True,A,47.0,G,5.0,2015.0,9.0,10.0,5.0,8136033472020
2211.0,mutualite francaise grand sud,744.0,2016,555.7,323.8,0.0,Oui,2211.0,813179793,,81317979301165.0,65.12Z,O,O,41,,ETI,34080.0,34172,2015-07-06,8210.0,True,A,65.0,K,101.0,2015.0,7.0,6.0,1.0,8131797932016
7231.0,in situ training,34.0,2021,0.0,0.2,64.49999999999999,Oui,7231.0,813123486,,81312348600033.0,63.12Z,N,O,12,2019.0,PME,33600.0,33318,2015-07-28,5599.0,True,A,63.0,J,1.0,2015.0,7.0,28.0,6.0,8131234862021
3795.0,bpce infogerance et technologies,1226.0,2018,550.0,821.0,10424.0,Oui,3795.0,812773711,,81277371100237.0,62.02A,N,O,42,,GE,75013.0,75113,2015-07-16,6220.0,True,A,62.0,J,17.0,2015.0,7.0,16.0,3.0,8127737112018
6502.0,sante cie,1900.0,2020,7345.63,65.42,1954.92,Oui,6502.0,812164739,,81216473900045.0,64.20Z,N,O,02,,ETI,69100.0,69266,2015-06-05,5710.0,True,A,64.0,K,4.0,2015.0,6.0,5.0,5.0,8121647392020
249.0,nxto france,1681.0,2014,3151.3,219.4,0.0,Oui,249.0,811934363,,81193436300482.0,71.12B,N,O,42,2019.0,ETI,92500.0,92063,2015-06-05,5710.0,True,A,71.0,M,36.0,2015.0,6.0,5.0,-1.0,8119343632014
2762.0,philips france commercial,850.0,2016,2474.0,216.0,695.0,Oui,2762.0,811847243,,81184724300011.0,46.46Z,N,O,41,2019.0,ETI,92150.0,92073,2015-06-02,5710.0,True,A,46.0,G,2.0,2015.0,6.0,2.0,1.0,8118472432016
5444.0,siemens healthcare sas,880.0,2019,0.66,72.49000000000001,4509.959999999999,Oui,5444.0,810794800,-0.0499999999999999,81079480000013.0,46.18Z,N,O,41,2019.0,GE,93210.0,93066,2015-03-30,5710.0,True,A,46.0,G,11.0,2015.0,3.0,30.0,4.0,8107948002019
5886.0,cbre gws france,417.0,2019,429.94,11.02,111.71,Oui,5886.0,809872807,,80987280700023.0,78.30Z,N,O,32,2019.0,ETI,92300.0,92044,2015-02-12,5710.0,True,A,78.0,N,1.0,2015.0,2.0,12.0,4.0,8098728072019
4885.0,scop nymphalis,3.0,2018,,,,Oui,4885.0,808809909,,80880990900043.0,74.90B,N,N,02,,PME,31290.0,31582,2015-01-08,5458.0,True,A,74.0,M,1.0,2015.0,1.0,8.0,3.0,8088099092018
3942.0,alten technologies,685.0,2018,4.345,0.83,0.0,Oui,3942.0,808630826,,80863082600044.0,62.02A,N,O,41,,GE,92100.0,92012,2014-12-17,5710.0,True,A,62.0,J,2.0,2014.0,12.0,17.0,4.0,8086308262018
1226.0,mondelez france sas,2101.0,2015,4926.0,80.0,0.0,Oui,1226.0,808234801,,80823480100013.0,46.36Z,N,O,41,2019.0,GE,92140.0,92023,2014-12-03,5710.0,True,A,46.0,G,3.0,2014.0,12.0,3.0,1.0,8082348012015
3998.0,keolis bordeaux metropole,2607.0,2018,30385.0,2844.0,6997.0,Oui,3998.0,808227052,934.0,80822705200012.0,49.31Z,N,O,51,2019.0,GE,33000.0,33063,2014-11-24,5599.0,True,A,49.0,H,4.0,2014.0,11.0,24.0,4.0,8082270522018
5161.0,wenow sas,5.0,2019,0.0001,0.162,215.277,Oui,5161.0,808051502,,80805150200025.0,71.12B,N,O,02,,PME,78100.0,78551,2014-11-06,5710.0,True,A,71.0,M,1.0,2014.0,11.0,6.0,5.0,8080515022019
3484.0,sas groupe nice matin,646.0,2018,1502.0,408.0,295.0,Oui,3484.0,807856596,,80785659600018.0,58.13Z,N,O,41,2019.0,ETI,6200.0,06088,2014-11-14,5710.0,True,A,58.0,J,14.0,2014.0,11.0,14.0,4.0,8078565962018
5724.0,constellium neuf-brisach,1500.0,2019,121289.7,26741.0,0.0,Oui,5724.0,807641360,5954.699999999997,80764136000027.0,24.42Z,,O,42,2019.0,GE,68600.0,68036,2014-10-29,5710.0,True,A,24.0,C,1.0,2014.0,10.0,29.0,5.0,8076413602019
4898.0,iss,1750.0,2018,41.0,20.0,7989.0,Oui,4898.0,805020740,,80502074000017.0,63.11Z,N,O,42,,GE,74940.0,74010,2014-09-25,5710.0,True,A,63.0,J,21.0,2014.0,9.0,25.0,4.0,8050207402018
6056.0,societe d'exploitation des ports du detroit,625.0,2019,1547.0,697.0,0.0,Oui,6056.0,804834711,-211.0,80483471100041.0,52.22Z,N,O,41,,ETI,62100.0,62193,2014-09-01,5599.0,True,A,52.0,H,3.0,2014.0,9.0,1.0,5.0,8048347112019
5951.0,groupe nice matin,821.0,2019,567.3000000000001,246.8,14521.6,Oui,5951.0,804790350,89.30000000000007,80479035000024.0,70.10Z,N,O,NN,,ETI,6200.0,06088,2014-09-22,5599.0,True,A,70.0,M,5.0,2014.0,9.0,22.0,5.0,8047903502019
2974.0,a votre bonheur,5.0,2018,100.0,1500.0,198148.0,Oui,2974.0,804153468,,80415346800017.0,88.10A,N,O,01,2019.0,PME,75013.0,75113,2014-08-01,5499.0,True,A,88.0,Q,1.0,2014.0,8.0,1.0,4.0,8041534682018
7405.0,lunii,76.0,2020,0.0,17.34,8619.630000000001,Oui,7405.0,802801472,,80280147200050.0,58.11Z,N,N,12,,PME,75011.0,75111,2014-05-12,5710.0,True,A,58.0,J,1.0,2014.0,5.0,12.0,6.0,8028014722020
6884.0,interstis,10.0,2020,0.0,2.11,20.25,Oui,6884.0,802523936,,80252393600028.0,62.01Z,N,O,02,2019.0,PME,75020.0,75120,2014-06-01,5710.0,True,A,62.0,J,1.0,2014.0,6.0,1.0,6.0,8025239362020
2946.0,fondation ove,1800.0,2017,1478.0,360.0,0.0,Oui,2946.0,801252719,,80125271900019.0,87.10B,O,O,51,2019.0,ETI,69120.0,69256,2014-01-01,9300.0,True,A,87.0,Q,97.0,2014.0,1.0,1.0,3.0,8012527192017
4549.0,brandt france,954.0,2018,7342.51,1230.96,0.0,Oui,4549.0,801250531,4177.76,80125053100028.0,27.51Z,N,O,41,2019.0,ETI,92500.0,92063,2014-03-05,5710.0,True,A,27.0,C,7.0,2014.0,3.0,5.0,4.0,8012505312018
2351.0,fareva amboise,526.0,2015,2905.0,912.0,24853.0,Oui,2351.0,799995386,,79999538600023.0,21.20Z,N,O,41,2019.0,ETI,37530.0,37185,2014-01-24,5710.0,True,A,21.0,C,1.0,2014.0,1.0,24.0,1.0,7999953862015
5885.0,samsic surete aeroportuaire,738.0,2019,54.0,3.0,0.0,Oui,5885.0,797904968,,79790496800014.0,52.23Z,N,O,42,,GE,35510.0,35051,2013-10-15,5710.0,True,A,52.0,H,6.0,2013.0,10.0,15.0,6.0,7979049682019
6675.0,armatis poitiers,652.0,2020,112.045,8.37,0.0,Oui,6675.0,797897923,,79789792300026.0,82.20Z,N,O,42,2019.0,ETI,92100.0,92012,2013-10-15,5710.0,True,A,82.0,N,2.0,2013.0,10.0,15.0,7.0,7978979232020
6672.0,armatis touraine,696.0,2020,41.91999999999999,5.57,0.0,Oui,6672.0,797896412,,79789641200021.0,82.20Z,N,O,41,2019.0,ETI,92100.0,92012,2013-10-15,5710.0,True,A,82.0,N,2.0,2013.0,10.0,15.0,7.0,7978964122020
4491.0,societe anonyme des eaux minerales d'evian,2096.0,2018,4337.0,1512.0,0.0,Oui,4491.0,797080850,-2941.0,79708085000275.0,11.07A,N,O,51,2019.0,GE,74500.0,74119,1970-06-25,5710.0,True,A,11.0,C,10.0,1970.0,6.0,25.0,48.0,7970808502018
7185.0,m.t.a. - messageries et transports de l'atlantique,666.0,2019,23126.68,110.43,0.0,Oui,7185.0,795329580,5889.040000000001,79532958000018.0,49.41B,N,O,41,2019.0,ETI,44220.0,44047,2013-09-10,5710.0,True,A,49.0,H,26.0,2013.0,9.0,10.0,6.0,7953295802019
5947.0,or du monde sas,15.0,2020,0.3462,1.11031,151.19185,Oui,5947.0,795316785,,79531678500026.0,47.77Z,N,O,11,2019.0,PME,75002.0,75102,2013-09-02,5710.0,True,A,47.0,G,3.0,2013.0,9.0,2.0,7.0,7953167852020
5102.0,urssaf,445.0,2018,320.574,61.353,1476.539,Oui,5102.0,795120039,,79512003900107.0,84.30A,N,O,32,,ETI,45160.0,45232,2014-01-01,8110.0,True,A,84.0,O,9.0,2014.0,1.0,1.0,4.0,7951200392018
3233.0,urssaf rhone alpes,1554.0,2018,882.0,276.0,0.0,Oui,3233.0,794846501,,79484650100011.0,84.30A,N,O,42,2019.0,ETI,69200.0,69259,2014-01-01,8110.0,True,A,84.0,O,16.0,2014.0,1.0,1.0,4.0,7948465012018
4382.0,iserba,642.0,2018,2718.0,33.0,0.0,Oui,4382.0,793797283,,79379728300363.0,43.22B,N,O,41,,ETI,1700.0,01043,2013-06-20,5710.0,True,A,43.0,F,33.0,2013.0,6.0,20.0,5.0,7937972832018
3499.0,aspen notre dame de bondeville,750.0,2018,2520.5,807.0,0.0,Oui,3499.0,793618828,-943.5500000000002,79361882800024.0,21.20Z,N,O,41,2019.0,ETI,76960.0,76474,2013-06-10,5710.0,True,A,21.0,C,1.0,2013.0,6.0,10.0,5.0,7936188282018
6900.0,flexilivre,4.0,2020,0.0,0.36,347.81,Oui,6900.0,792345530,,79234553000069.0,62.01Z,N,N,01,,PME,33130.0,33039,2013-01-01,5499.0,True,A,62.0,J,1.0,2013.0,1.0,1.0,7.0,7923455302020
3875.0,sealynx international,587.0,2018,2793.0,940.0,858.0,Oui,3875.0,791567092,,79156709200014.0,22.19Z,N,O,32,2019.0,ETI,27380.0,27151,2013-03-04,5710.0,True,A,22.0,C,1.0,2013.0,3.0,4.0,5.0,7915670922018
6993.0,demathieu bard construction,1192.0,2020,3645.7613,337.14,0.0,Oui,6993.0,790843411,799.7493,79084341100022.0,41.20B,N,O,42,2019.0,ETI,57950.0,57480,2013-01-25,5710.0,True,A,41.0,F,21.0,2013.0,1.0,25.0,7.0,7908434112020
4299.0,gefco france sas,2370.0,2018,15414.3,640.7,0.0,Oui,4299.0,789791464,-13947.7,78979146400991.0,52.29B,N,O,51,,ETI,92700.0,92025,2012-12-04,5710.0,True,A,52.0,H,70.0,2012.0,12.0,4.0,6.0,7897914642018
5977.0,aspark consulting,5.0,2020,1.1,0.2,16.02,Oui,5977.0,789551892,,78955189200019.0,70.22Z,N,O,03,2019.0,PME,94440.0,94075,2012-11-12,5710.0,True,A,70.0,M,1.0,2012.0,11.0,12.0,8.0,7895518922020
1420.0,newrest wagons-lits,1500.0,2014,29.8,19.1,4.8,Oui,1420.0,789485869,,78948586900091.0,56.10A,N,O,42,2019.0,ETI,75015.0,75115,2012-10-25,5710.0,True,A,56.0,I,13.0,2012.0,10.0,25.0,2.0,7894858692014
6983.0,markem-imaje industries,533.0,2020,362.8,123.7,0.0,Oui,6983.0,789216702,-134.89999999999998,78921670200033.0,28.99A,N,O,41,2019.0,ETI,26500.0,26058,2012-10-19,5710.0,True,A,28.0,C,2.0,2012.0,10.0,19.0,8.0,7892167022020
3496.0,colruyt retail france,1600.0,2018,13455.0,2604.0,0.0,Oui,3496.0,789139789,1304.0,78913978900018.0,47.11D,N,O,51,2019.0,ETI,39700.0,39462,2012-10-29,5710.0,True,A,47.0,G,102.0,2012.0,10.0,29.0,6.0,7891397892018
5467.0,urssaf aquitaine,777.0,2019,564.6469999999999,121.561,2593.857,Oui,5467.0,788778777,-869152.353,78877877700011.0,84.30A,N,O,41,2019.0,ETI,33520.0,33075,2013-01-01,8110.0,True,A,84.0,O,8.0,2013.0,1.0,1.0,6.0,7887787772019
4025.0,urssaf ile-de-france,2600.0,2018,214.519,661.9340000000001,0.0,Oui,4025.0,788617793,,78861779300013.0,84.30A,N,O,51,2019.0,ETI,93100.0,93048,2013-01-01,8110.0,True,A,84.0,O,17.0,2013.0,1.0,1.0,5.0,7886177932018
6830.0,seris security,5750.0,2019,1854.0,23.0,0.0,Oui,6830.0,788213825,,78821382500987.0,80.10Z,N,O,52,,GE,75015.0,75115,1973-01-01,5710.0,True,A,80.0,N,30.0,1973.0,1.0,1.0,46.0,7882138252019
5472.0,chauffage rationnel et applications modernes (cram) s.a.s.,550.0,2019,1529.0,23.0,404.0,Oui,5472.0,788212660,,78821266000013.0,35.30Z,N,O,41,2019.0,GE,76600.0,76351,1960-01-01,5710.0,True,A,35.0,D,7.0,1960.0,1.0,1.0,59.0,7882126602019
3278.0,cdc habitat - adoma,2855.0,2017,68290.0,14690.0,0.0,Oui,3278.0,788058030,,78805803009579.0,55.90Z,N,O,51,,GE,75013.0,75113,1957-01-01,5515.0,True,A,55.0,I,773.0,1957.0,1.0,1.0,60.0,7880580302017
1375.0,cora sas,18784.0,2015,457333.0,8841.0,381482.0,Oui,1375.0,786920306,,78692030600093.0,47.11F,N,O,53,2019.0,GE,77183.0,77146,1980-12-30,5710.0,True,A,47.0,G,105.0,1980.0,12.0,30.0,35.0,7869203062015
3752.0,trois moulins habitat,280.0,2018,10124.0,2664.0,2235.0,Oui,3752.0,786150391,,78615039100088.0,68.20A,N,O,32,2019.0,ETI,77950.0,77394,1961-01-01,5546.0,True,A,68.0,L,4.0,1961.0,1.0,1.0,57.0,7861503912018
4513.0,caisse d'allocations familiales de loire-atlantique,637.0,2018,233.858,115.618,1701.49,Oui,4513.0,786019554,,78601955400116.0,84.30C,,O,41,2019.0,ETI,44100.0,44109,1900-01-01,8110.0,True,A,84.0,O,1.0,1900.0,1.0,1.0,118.0,7860195542018
4953.0,sa la fonte ardennaise,777.0,2018,28280.0062,3815.0,2733.0,Oui,4953.0,785820507,,78582050700016.0,24.51Z,N,O,41,2019.0,ETI,8440.0,08488,1958-01-01,5699.0,True,A,24.0,C,6.0,1958.0,1.0,1.0,60.0,7858205072018
3634.0,supermarche match,5200.0,2018,45537.0,3302.0,0.0,Oui,3634.0,785480351,,78548035102271.0,47.11D,N,O,52,2019.0,GE,59110.0,59368,1954-01-01,5710.0,True,A,47.0,G,136.0,1954.0,1.0,1.0,64.0,7854803512018
4690.0,caf de seine-et-marne,547.0,2018,95.95,100.44,1754.68,Oui,4690.0,784971343,-99.05,78497134300016.0,84.30C,,O,41,2019.0,ETI,77000.0,77288,1900-01-01,8110.0,True,A,84.0,O,4.0,1900.0,1.0,1.0,118.0,7849713432018
4639.0,cpam 77,1009.0,2018,411.09,220.386,2678.185,Oui,4639.0,784971301,,78497130100022.0,84.30A,,O,41,2019.0,ETI,77950.0,77394,1980-09-22,8110.0,True,A,84.0,O,1.0,1980.0,9.0,22.0,38.0,7849713012018
6024.0,picard surgeles,4767.0,2019,22325.0,3699.0,0.0,Oui,6024.0,784939688,,78493968810915.0,47.11A,N,O,52,,GE,77300.0,77186,1958-01-01,5710.0,True,A,47.0,G,1044.0,1958.0,1.0,1.0,61.0,7849396882019
5104.0,credit agricole.sa,1900.0,2019,539.0,407.0,47008.0,Oui,5104.0,784608416,,78460841600144.0,64.19Z,N,O,42,2019.0,GE,92120.0,92049,1900-01-01,5599.0,True,A,64.0,K,15.0,1900.0,1.0,1.0,119.0,7846084162019
4289.0,casden banque populaire,582.0,2018,44.0,219.0,4803.0,Oui,4289.0,784275778,-30.0,78427577802426.0,64.19Z,O,O,41,,GE,77420.0,77083,1984-09-17,5192.0,True,A,64.0,K,110.0,1984.0,9.0,17.0,34.0,7842757782018
5848.0,institut curie,2200.0,2019,503.0,1457.0,0.0,Oui,5848.0,784257164,,78425716400011.0,86.10Z,O,O,51,2019.0,ETI,75005.0,75105,1900-01-01,9300.0,True,A,86.0,Q,14.0,1900.0,1.0,1.0,119.0,7842571642019
6881.0,mutualite francaise aisne nord pas de calais,815.0,2019,463.0,78.0,0.0,Oui,6881.0,783712045,,78371204500930.0,65.12Z,O,O,41,,ETI,59120.0,59360,1900-01-01,8210.0,True,A,65.0,K,108.0,1900.0,1.0,1.0,119.0,7837120452019
4566.0,institut de cancerologie de lorraine,700.0,2018,73.97,793.47,0.0,Oui,4566.0,783336068,,78333606800029.0,86.10Z,,O,41,2019.0,ETI,54500.0,54547,1900-01-01,9900.0,True,A,86.0,Q,2.0,1900.0,1.0,1.0,118.0,7833360682018
4703.0,caf du var,503.0,2019,198.405,80.449,1558.111,Oui,4703.0,783169196,,78316919600020.0,84.30C,,O,41,2019.0,ETI,83000.0,83137,1900-01-01,8110.0,True,A,84.0,O,10.0,1900.0,1.0,1.0,119.0,7831691962019
3352.0,institut paoli-calmettes,1300.0,2017,701.2400000000001,657.44,408.71,Oui,3352.0,782921233,,78292123300014.0,86.10Z,N,O,42,2019.0,ETI,13009.0,13209,1900-01-01,9900.0,True,A,86.0,Q,2.0,1900.0,1.0,1.0,117.0,7829212332017
4406.0,cpam des bouches-du-rhone,1975.0,2018,193.78935398,466.9339574,0.0,Oui,4406.0,782885735,,78288573500020.0,84.30A,,O,51,2019.0,ETI,13009.0,13209,1900-01-01,8110.0,True,A,84.0,O,4.0,1900.0,1.0,1.0,118.0,7828857352018
5717.0,caf 06,532.0,2019,199.0,74.0,1486.0,Oui,5717.0,782620520,,78262052000034.0,84.30C,,O,41,2019.0,ETI,6100.0,06088,1981-01-01,8110.0,True,A,84.0,O,10.0,1981.0,1.0,1.0,38.0,7826205202019
5804.0,maison de sante protestante de bordeaux bagatelle,1200.0,2019,1175.934,162.9,0.0,Oui,5804.0,782021307,-565.7160000000001,78202130700015.0,86.10Z,O,O,42,2019.0,ETI,33400.0,33522,1900-01-01,9300.0,True,A,86.0,Q,10.0,1900.0,1.0,1.0,119.0,7820213072019
6193.0,caisse d'allocations familiales de la gironde,819.0,2019,147.0,65.0,77.0,Oui,6193.0,781847488,-140.0,78184748800058.0,84.30C,,O,41,2019.0,ETI,33300.0,33063,1963-04-01,8110.0,True,A,84.0,O,4.0,1963.0,4.0,1.0,56.0,7818474882019
4111.0,caisse d'assurance retraite et de sante au travail aquitaine,877.0,2018,480.911,172.155,3171.999,Oui,4111.0,781847447,187.911,78184744700088.0,84.30A,N,O,41,2019.0,ETI,33300.0,33063,1985-01-01,8110.0,True,A,84.0,O,22.0,1985.0,1.0,1.0,33.0,7818474472018
4652.0,cpam de la gironde,1227.0,2018,612.944,162.55,3722.902,Oui,4652.0,781847421,-104.42700000000002,78184742100018.0,84.30A,N,O,42,2019.0,ETI,33300.0,33063,1900-01-01,8110.0,True,A,84.0,O,10.0,1900.0,1.0,1.0,118.0,7818474212018
2388.0,institut bergonie,900.0,2016,1031.61,335.25,0.0,Oui,2388.0,781831714,,78183171400014.0,86.10Z,O,O,42,2019.0,ETI,33000.0,33063,1900-01-01,9230.0,True,A,86.0,Q,1.0,1900.0,1.0,1.0,116.0,7818317142016
3936.0,macif,9558.0,2018,8124.0,1526.0,3454.0,Oui,3936.0,781452511,170.0,78145251100814.0,65.12Z,O,O,52,2019.0,GE,79000.0,79191,1900-01-01,6411.0,True,A,65.0,K,555.0,1900.0,1.0,1.0,118.0,7814525112018
4600.0,cheminees poujoulat sa,700.0,2019,1371.0,393.0,31395.0,Oui,4600.0,781446521,-292.0,78144652100028.0,24.20Z,N,O,41,2019.0,ETI,79360.0,79137,1900-01-01,5699.0,True,A,24.0,C,1.0,1900.0,1.0,1.0,119.0,7814465212019
31.0,maaf assurances sa,3299.0,2012,360.0,1306.0,5355.0,Oui,31.0,781423280,,78142328000010.0,65.12Z,O,O,32,2019.0,GE,79180.0,79081,1900-01-01,6411.0,True,A,65.0,K,2.0,1900.0,1.0,1.0,112.0,7814232802012
5476.0,centre henri becquerel,845.0,2019,763.923327,157.069854,210.9789304,Oui,5476.0,781112891,,78111289100010.0,86.10Z,,O,41,2019.0,ETI,76000.0,76540,1900-01-01,9900.0,True,A,86.0,Q,2.0,1900.0,1.0,1.0,119.0,7811128912019
4606.0,caisse primaire d'assurance maladie de la marne,592.0,2018,256.408,103.497,1763.081,Oui,4606.0,780428942,,78042894200020.0,84.30A,N,O,41,2019.0,ETI,51100.0,51454,1900-01-01,8110.0,True,A,84.0,O,7.0,1900.0,1.0,1.0,118.0,7804289422018
4555.0,renault sas,32200.0,2018,211221.0,24213.0,0.0,Oui,4555.0,780129987,43711.0,78012998703591.0,29.10Z,N,O,53,2019.0,GE,92100.0,92012,1900-01-01,5710.0,True,A,29.0,C,39.0,1900.0,1.0,1.0,118.0,7801299872018
5598.0,centre anticancereux leon berard,1883.0,2019,295.67,1952.143,0.0,Oui,5598.0,779924133,,77992413300019.0,86.10Z,N,O,42,2019.0,ETI,69008.0,69388,1900-01-01,9900.0,True,A,86.0,Q,1.0,1900.0,1.0,1.0,119.0,7799241332019
4771.0,groupama rhones alpes auvergne,2160.0,2018,2388.0,372.0,4128.0,Oui,4771.0,779838366,,77983836600028.0,65.12Z,O,O,51,2019.0,GE,69009.0,69389,1900-01-01,8250.0,True,A,65.0,K,328.0,1900.0,1.0,1.0,118.0,7798383662018
4276.0,cpam de l'isere,924.0,2018,360.932,421.475,2927.126,Oui,4276.0,779639103,,77963910300018.0,84.30A,,O,NN,,,38200.0,38544,1946-01-17,8110.0,True,C,84.0,O,1.0,1946.0,1.0,17.0,72.0,7796391032018
3940.0,macif mutualite,1617.0,2018,252.0,71314.0,7264.0,Oui,3940.0,779558501,159.0,77955850100606.0,65.12Z,O,O,41,,GE,75015.0,75115,1981-10-01,8210.0,True,A,65.0,K,24.0,1981.0,10.0,1.0,37.0,7795585012018
4084.0,institut laue langevin,511.0,2018,61.04,2379.5,0.0,Oui,4084.0,779555887,,77955588700024.0,72.19Z,N,O,41,2019.0,ETI,38000.0,38185,1967-01-19,6599.0,True,A,72.0,M,1.0,1967.0,1.0,19.0,51.0,7795558872018
3225.0,eovi services et soins,2273.0,2016,2427.0,149.0,568.0,Oui,3225.0,779471986,,77947198600892.0,65.12Z,O,O,42,2019.0,ETI,26000.0,26362,1900-01-01,8210.0,True,A,65.0,K,98.0,1900.0,1.0,1.0,116.0,7794719862016
3569.0,la boite a outils,1508.0,2018,2043.0,570.0,77620.0,Oui,3569.0,779463223,263.0,77946322300338.0,47.52B,N,O,42,2019.0,GE,38100.0,38185,1900-01-01,5710.0,True,A,47.0,G,33.0,1900.0,1.0,1.0,118.0,7794632232018
6109.0,centre jean perrin,802.0,2020,1022.1,401.0,231.0,Oui,6109.0,779213867,-925.9,77921386700020.0,86.10Z,,O,41,2019.0,ETI,63000.0,63113,1900-01-01,9900.0,True,A,86.0,Q,1.0,1900.0,1.0,1.0,120.0,7792138672020
4449.0,federation du credit mutuel centre est europe,5922.0,2018,2908.0,1033.0,3397.0,Oui,4449.0,778846873,,77884687300017.0,64.19Z,O,O,12,2019.0,GE,67000.0,67482,1900-01-01,5195.0,True,A,64.0,K,1.0,1900.0,1.0,1.0,118.0,7788468732018
5894.0,paul hartmann sas,892.0,2020,2006.052,1756.105,0.0,Oui,5894.0,778740001,404.704,77874000100111.0,17.22Z,N,O,41,2019.0,ETI,67730.0,67073,1973-01-01,5710.0,True,A,17.0,C,5.0,1973.0,1.0,1.0,47.0,7787400012020
4645.0,carsat bourgogne franche-comte,839.0,2018,291.201,113.917,3566.834,Oui,4645.0,778213322,-434.799,77821332200614.0,84.30A,N,O,41,2019.0,ETI,21000.0,21231,1981-04-21,8110.0,True,A,84.0,O,26.0,1981.0,4.0,21.0,37.0,7782133222018
2663.0,centre georges francois leclerc,781.0,2017,159.0,897.0,99.0,Oui,2663.0,778204271,,77820427100010.0,86.10Z,O,O,41,2019.0,ETI,21000.0,21231,1900-01-01,9220.0,True,A,86.0,Q,2.0,1900.0,1.0,1.0,117.0,7782042712017
4231.0,societe cooperative a forme anonyme a capital variable,1241.0,2018,109.0,285.0,746.0,Oui,4231.0,778147454,,77814745400384.0,64.19Z,N,O,42,2019.0,GE,69009.0,69389,1970-01-01,5660.0,True,A,64.0,K,118.0,1970.0,1.0,1.0,48.0,7781474542018
7162.0,hopital prive jean mermoz,536.0,2019,555.6447,1475.35,0.0,Oui,7162.0,778137877,,77813787700081.0,86.10Z,N,O,41,2019.0,GE,69008.0,69388,1970-01-01,5599.0,True,A,86.0,Q,1.0,1970.0,1.0,1.0,49.0,7781378772019
