id,organization_name,staff,reporting_year,total_scope_1,total_scope_2,total_scope_3,action_plan,assessment_id,legal_unit_id,evolution_scope_1
4526.0,ej picardie,757.0,2018.0,38963.5641,2080.05,0.0,Oui,4526.0,382017143,3541.2241000000067
6275.0,helpline,2300.0,2020.0,1408.0,61.0,1250.0,Oui,6275.0,381983568,
7397.0,ceresia,519.0,2020.0,4347.678,1028.0,11159.0,Oui,7397.0,381960491,
3820.0,bouygues energies & services fm france,1415.0,2018.0,40079.50999999999,6758.35,172486.14,Oui,3820.0,381762038,
6480.0,onet technologies nd,597.0,2019.0,971.2,67.3,0.0,Oui,6480.0,381662774,
320.0,pepsico france,607.0,2014.0,1961.36,40.73,0.0,Oui,320.0,381511039,
3953.0,solutec,1045.0,2017.0,0.1,12.371215459131,0.0,Oui,3953.0,381345941,
4615.0,caisse d'allocations familiales du val de marne,590.0,2018.0,216.974,176.165,1568.601,Oui,4615.0,381202282,
1171.0,caf des yvelines,604.0,2014.0,154.0,222.0,0.0,Oui,1171.0,381067784,
4947.0,groupama centre atlantique,1475.0,2018.0,2108.0,218.0,4254.0,Oui,4947.0,381043686,-283.0
4731.0,caf de l'essonne,501.0,2018.0,22314.18,62.742,1901.314,Oui,4731.0,381016534,
4517.0,caisse d'allocations familiales du val d'oise,553.0,2018.0,136.659618,285.76201004,1797.879794,Oui,4517.0,381002534,
875.0,caf de paris,1036.0,2014.0,264.0,582.0,0.0,Oui,875.0,380992255,
4671.0,caf de la seine saint-denis,1027.0,2018.0,374.288,251.355,2525.089,Oui,4671.0,380980300,
4589.0,stmicroelectronics tours sas,1388.0,2018.0,4703.0,4747.0,0.0,Oui,4589.0,380932590,
6724.0,ecocert,1575.0,2020.0,923.0,220.0,2212.0,Oui,6724.0,380725002,
2577.0,maitre prunille sas,650.0,2016.0,12304.0,1120.0,0.0,Oui,2577.0,380678250,
2658.0,armand thiery sas,2100.0,2017.0,1113.0,1750.0,0.0,Oui,2658.0,380622332,
4722.0,roche diagnostics france,568.0,2018.0,1506.734,44.517,0.0,Oui,4722.0,380484766,-176.16600000000017
3790.0,euro-information developpements - groupement informatique cm-cic,2346.0,2019.0,334.0,432.0,887.0,Oui,3790.0,380474494,
5844.0,mauffrey sas,730.0,2020.0,30238.242,30.0,0.0,Oui,5844.0,380368316,-15225.758000000002
878.0,arcelormittal maizieres research,585.0,2014.0,2221.0,756.0,0.0,Oui,878.0,380347591,
5891.0,aubert & duval,4141.0,2019.0,69838.613,9747.249,0.0,Oui,5891.0,380342808,-17952.387000000002
5811.0,bergerat monnoyeur,1799.0,2019.0,7527.0,320.0,1998.0,Oui,5811.0,380231316,1691.0
5369.0,sgsf,740.0,2019.0,4255.0,6349.0,1931.9,Oui,5369.0,380160952,
7187.0,egger panneaux et decors,933.0,2020.0,13159.0,6769.0,0.0,Oui,7187.0,380160846,4292.0
1303.0,orange sa,75262.0,2015.0,114094.7,158850.07,0.0,Oui,1303.0,380129866,
5235.0,continental france sas,1415.0,2019.0,1358.0,23543.0,0.0,Oui,5235.0,380110304,
7512.0,transdev le havre,650.0,2020.0,8813.0,350.0,0.0,Oui,7512.0,380089664,
6130.0,esso raffinage,1405.0,2019.0,2410000.0,52000.0,0.0,Oui,6130.0,379914237,
6919.0,groupama grand est,1575.0,2019.0,2688.0,248.0,693.0,Oui,6919.0,379906753,-60.0
1860.0,groupama mediteranee,1670.0,2015.0,2336.0,146.0,4541.0,Oui,1860.0,379834906,
2397.0,sap france sa,1566.0,2015.0,1492.0,384.0,457.0,Oui,2397.0,379821994,
4582.0,nexter systems,2032.0,2018.0,7240.674,1479.76,0.0,Oui,4582.0,379706344,973.674
3386.0,carrefour voyages,642.0,2018.0,265.0,122.0,0.0,Oui,3386.0,379601974,
4752.0,cereal partners france,569.0,2018.0,14141.0,1667.0,2820.0,Oui,4752.0,379208077,-130361.0
4444.0,volvo trucks france,1039.0,2018.0,3255.3,266.1,0.0,Oui,4444.0,379134166,-93.29999999999973
2338.0,sas pro impec,6800.0,2017.0,861.4499999999999,19.84,11.84,Oui,2338.0,379129497,
3543.0,framatome,14000.0,2018.0,30872.0,8251.0,5511.0,Oui,3543.0,379041395,
4976.0,xpo supply chain france,5200.0,2019.0,6519.0,2183.0,16802.0,Oui,4976.0,378992895,-3008.0
6575.0,sas qualipac aurillac,500.0,2020.0,1280.83,737.0,0.0,Oui,6575.0,378928808,
1078.0,association,595.0,2014.0,1561.0,181.0,6719.0,Oui,1078.0,378925150,
3040.0,worldline,3117.0,2017.0,2412.768,2431.022,0.0,Oui,3040.0,378901946,
5130.0,quadient france,674.0,2019.0,1549.81,26.9,577.49,Oui,5130.0,378778542,265.80999999999995
2059.0,nature et decouvertes,1200.0,2015.0,469.0,579.0,143.0,Oui,2059.0,378702674,
6404.0,gie gpm,400.0,2019.0,778.0,77.0,0.0,Oui,6404.0,378629927,
3648.0,scania production angers,1021.0,2018.0,9416.0,131.0,2202.0,Oui,3648.0,378442982,
4564.0,eqiom,1500.0,2018.0,1444566.0,7009.0,0.0,Oui,4564.0,377917067,-250625.0
3373.0,fidelia,1336.0,2017.0,497.14,262.45,0.0,Oui,3373.0,377768601,
6302.0,ouest-france,1568.0,2020.0,2294.0,610.0,13118.0,Oui,6302.0,377714654,
4907.0,albea,566.0,2019.0,190.0,978.0,26.0,Oui,4907.0,377679840,-80.57100000000003
5282.0,clinitex proprete,3130.0,2019.0,657.0,11.0,178.0,Oui,5282.0,377679634,
377.0,sa doux,1168.0,2014.0,13321.0,3813.0,0.0,Oui,377.0,376080487,
4548.0,pompes grundfos france,506.0,2018.0,620.0,866.0,9380864.0,Oui,4548.0,372800227,-44935.0
4554.0,societe de transmissions automatiques (sta),489.0,2018.0,4011.0,657.0,0.0,Oui,4554.0,370200537,1372.0
4988.0,fm france sas,6300.0,2019.0,8316.93,1724.48,3829.06,Oui,4988.0,367801404,-693.7099999999991
680.0,bridgestone france sas,1100.0,2014.0,1150.0,23604.0,0.0,Oui,680.0,361200389,
4796.0,ferco sas,662.0,2018.0,1587.0,1019.0,679.0,Oui,4796.0,358802296,-137.0
533.0,france transfo,500.0,2014.0,1948.0,768.0,0.0,Oui,533.0,357801109,
5274.0,roquette,3155.0,2018.0,729342.0,50393.0,0.0,Oui,5274.0,357200054,
3720.0,banque populaire alsace lorraine champagne,2600.0,2018.0,1094.0,1049.0,25154.0,Oui,3720.0,356801571,
4565.0,la poste,243379.0,2018.0,226246.8,7716.075999999999,0.0,Oui,4565.0,356000000,
2589.0,philippe lassarat sas,699.0,2015.0,5568.0,377.0,0.0,Oui,2589.0,355502295,
5815.0,the marketingroup sas,1104.0,2018.0,2711.0,68.0,1373.0,Oui,5815.0,353944093,
7124.0,agenor sarl,1187.0,2019.0,636.785,5.089,0.0,Oui,7124.0,353888845,
3978.0,caisse d'epargne aquitaine poitou-charentes,2600.0,2018.0,915.0,860.0,23635.0,Oui,3978.0,353821028,-314.0
5819.0,districo,1230.0,2019.0,3337.3341473787,446.4705145,1063.51580434687,Oui,5819.0,353669419,1166.3341473787
5703.0,eurial beurre fromage,1052.0,2019.0,12922.0,2373.0,461090.0,Oui,5703.0,353543358,
2300.0,axa im paris,918.0,2016.0,177.01,174.0,795.0,Oui,2300.0,353534506,
2568.0,deret logistique,1282.0,2016.0,2971.882000000001,586.782,0.0,Oui,2568.0,353513450,
7252.0,eiffage construction sud-est,537.0,2021.0,1046.64,58.73,0.0,Oui,7252.0,353286065,
4320.0,modis,2413.0,2018.0,669.0,37.0,7975.0,Oui,4320.0,353150261,
6770.0,in groupe,1700.0,2021.0,1506.0,658.0,0.0,Oui,6770.0,352973622,
5503.0,araymond france saint-egreve,591.0,2018.0,870.0,846.0,0.0,Oui,5503.0,352948434,-421.0
5825.0,ausy,3462.0,2018.0,230.0,33.0,138.0,Oui,5825.0,352905707,-87.27999999999997
4248.0,mcdonalds lyon restaurants,489.0,2019.0,120.88,53.59,0.0,Oui,4248.0,352873236,
5940.0,eneria,557.0,2019.0,2212.0,41.0,590.0,Oui,5940.0,352774079,-227.0
4509.0,eiffage genie civil,3096.0,2018.0,49189.0,473.0,0.0,Oui,4509.0,352745749,
3719.0,kimberly clark sas,486.0,2017.0,67561.0,13686.0,0.0,Oui,3719.0,352600456,-3695.0
5125.0,atlantic industrie,780.0,2019.0,4012.0,464.0,11489.0,Oui,5125.0,352529499,
5569.0,cebfc,1613.0,2020.0,13464.0,689.0,0.0,Oui,5569.0,352483341,12089.0
6501.0,airbus helicopters sas,8500.0,2020.0,14203.0,5507.0,0.0,Oui,6501.0,352383715,-2202.0
2185.0,prodware,520.0,2016.0,953.0,58.0,248.0,Oui,2185.0,352335962,-183.0
4373.0,assystem regions,1093.0,2018.0,514.0,9.0,666.0,Oui,4373.0,352268973,-5.0
586.0,arval service lease,1393.0,2015.0,963.354,447.476,631.473,Oui,586.0,352256424,
6481.0,onet techonologies cn,777.0,2019.0,768.8,35.1,0.0,Oui,6481.0,352176721,555.8
6132.0,exxonmobil chemical france,1187.0,2019.0,1424000.0,219000.0,0.0,Oui,6132.0,352170013,
5540.0,safran nacelles,2300.0,2019.0,8949.0,1310.0,2510.0,Oui,5540.0,352050512,2844.37
7511.0,mc2i,1000.0,2020.0,7.7,16.9,912.9999999999999,Oui,7511.0,352033914,
4550.0,candia,1500.0,2018.0,32618.7,7709.5,0.0,Oui,4550.0,352014955,
6711.0,meubles ikea france,10000.0,2020.0,6232.0,394.0,0.0,Oui,6711.0,351745724,
5853.0,fedex express corporation,2405.0,2019.0,3730.0,3136.0,0.0,Oui,5853.0,351630371,1731.0
3339.0,sodiaal union,1058.0,2017.0,50439.0,0.0,0.0,Oui,3339.0,351572888,
2768.0,gl events,2885.0,2014.0,8126.67,2954.65,0.0,Oui,2768.0,351571757,
4496.0,grands moulins de paris,1042.0,2019.0,4574.0,7060.0,0.0,Oui,4496.0,351466495,
832.0,newrest restauration,480.0,2014.0,2020.0,34.0,0.0,Oui,832.0,351442082,
4739.0,hitachi rail sts france,632.0,2018.0,389.0,171.0,0.0,Oui,4739.0,351347232,
4743.0,scalian,2435.0,2018.0,121.0,85.0,5158.021,Oui,4743.0,350992707,
2216.0,jdc,600.0,2015.0,1454.0,0.0,0.0,Oui,2216.0,350753125,
2439.0,fpt powertrain technologies france sa,1300.0,2011.0,8835.0,2800.0,0.0,Oui,2439.0,350693586,
3597.0,credit cooperatif,1931.0,2018.0,833.38,837.9000000000001,16955.96,Oui,3597.0,349974931,275.38
1142.0,general electric energy products france snc,1790.0,2015.0,4902.0,6542.0,0.0,Oui,1142.0,349942458,
3733.0,air corsica,721.0,2019.0,144598.0,411.0,0.0,Oui,3733.0,349638395,27003.743100000007
3666.0,sanofi-aventis recherche et developpement,4999.0,2019.0,21711.0,7222.0,222169.0,Oui,3666.0,349505370,20111.0
743.0,mmp premium,280.0,2015.0,712.0,579.09,14767.49,Oui,743.0,349355529,
491.0,still,722.0,2014.0,,,,Non,491.0,348937012,
6663.0,eurovia bfc,517.0,2019.0,7123.0,40.0,0.0,Oui,6663.0,348899295,
3914.0,alten sa,5930.0,2018.0,186.917,152.0,0.0,Oui,3914.0,348607417,-1147.083
438.0,cofidur ems,528.0,2014.0,1293.0,321.0,0.0,Non,438.0,348552415,
5847.0,nge fondations,732.0,2019.0,9922.915,47.54,2401.5,Oui,5847.0,348099987,
3454.0,groupe astek,2200.0,2018.0,10.0,56.0,0.0,Oui,3454.0,347989808,
1642.0,labeyrie sas,1450.0,2016.0,14091.0,2629.0,0.0,Oui,1642.0,347902587,
6571.0,easyvista,150.0,2021.0,50.64,0.02,0.0,Oui,6571.0,347848947,
4838.0,ugc cine cite,999.0,2018.0,16246.0,17171.0,0.0,Oui,4838.0,347806002,
5786.0,laiterie du val d'ancenis,600.0,2019.0,23873.0,1928.0,0.0,Oui,5786.0,347570350,
2166.0,gifi sas,2178.0,2015.0,2776.0,3880.0,18110.0,Oui,2166.0,347410011,
4706.0,boulanger,8000.0,2019.0,4227.0,2743.0,1236785.0,Oui,4706.0,347384570,-1159.0
6517.0,tokheim services france,942.0,2019.0,4029.0,18.0,2102.0,Oui,6517.0,345351183,
695.0,alinea,2404.0,2015.0,186.0,1218.0,0.0,Oui,695.0,345197552,
3385.0,carrefour location - bail,951.0,2018.0,394.0,181.0,0.0,Oui,3385.0,345130488,
5012.0,camaieu international,2828.0,2018.0,177.0,2242.0,0.0,Oui,5012.0,345086177,
3674.0,akwel sa,1631.0,2018.0,1945.374,1411.086,0.0,Oui,3674.0,344844998,
7536.0,nexira,80.0,2020.0,14975.0,544.0,3426.0,Oui,7536.0,344770870,
2790.0,amadeus sas,4043.0,2016.0,529.9499999999999,1221.886,0.0,Oui,2790.0,344496252,
5304.0,oril industrie sas,759.0,2020.0,13425.02,1626.0,117364.0,Oui,5304.0,344347232,1039.0200000000004
3495.0,dhl global forwarding,1006.0,2018.0,786.9,229.0,0.0,Oui,3495.0,344307384,-277.1
6249.0,infotel,1565.0,2019.0,159.1,58.1,194.6,Oui,6249.0,344122262,
964.0,kiabi sas,8300.0,2014.0,2146.0,0.0,0.0,Oui,964.0,344103270,
3917.0,stanhome france,150.0,2018.0,859.0,0.1,0.0,Oui,3917.0,344026075,
5391.0,basf agri-production sas,537.0,2018.0,5887.73,1088.0,0.0,Oui,5391.0,343979092,
331.0,jm bruneau,618.0,2014.0,1244.0,1738.0,28802.0,Oui,331.0,343958138,
2226.0,sita centre est,1183.0,2014.0,29940.0,564.0,0.0,Oui,2226.0,343488508,
335.0,coved,2760.0,2014.0,248957.0,1157.0,0.0,Oui,335.0,343403531,
4616.0,lidl snc,35000.0,2018.0,79493.0,22671.0,370193.0,Oui,4616.0,343262622,
3591.0,initial,4000.0,2017.0,22871.0,484.0,0.0,Oui,3591.0,343234142,
6260.0,societe francaise du radiotelephone - sfr,6046.0,2020.0,6557.639999999999,21922.19,10584.03,Oui,6260.0,343059564,
627.0,johnson controls industries,668.0,2015.0,409.0,280.0,3404.0,Oui,627.0,343056958,
1987.0,dodin campenon bernard,550.0,2013.0,2285.0,426.0,0.0,Oui,1987.0,343043360,
2109.0,polinorsud,900.0,2014.0,343.0,15.0,0.0,Oui,2109.0,343008231,
3111.0,schiever distribution,264.0,2017.0,6807.112999999999,415.863,0.0,Oui,3111.0,342786837,
4801.0,ysl sas,550.0,2019.0,1871.990743,1470.208665459992,20788.227792826,Oui,4801.0,342547361,
6304.0,transports clauzet,110.0,2020.0,11413.0,65.0,0.0,Oui,6304.0,342448222,
4523.0,tdf,1550.0,2018.0,6092.0,22409.0,0.0,Oui,4523.0,342404399,
3525.0,sco,510.0,2018.0,3097.5,1505.8,0.0,Oui,3525.0,342048055,
7014.0,herve saulnier conseil,1.0,2020.0,2.041,0.672,3.867999999999999,Oui,7014.0,341975449,-0.30600000000000005
6033.0,campenon bernard construction,576.0,2020.0,994.0,211.0,0.0,Oui,6033.0,341972156,
6882.0,keemia,50.0,2020.0,0.0,37.44,225.53,Oui,6882.0,341907236,
2319.0,swiss life,1416.0,2016.0,1737.0,609.0,12556.0,Oui,2319.0,341785632,
5093.0,cnp assurances,2873.0,2019.0,2004.0,1488.0,30804.0,Oui,5093.0,341737062,-99.05999999999995
4332.0,stmicroelectronics,4138.0,2018.0,51985.0,13563.0,0.0,Oui,4332.0,341459386,12733.0
2240.0,pro a pro distribution nord,595.0,2016.0,7075.0,301.0,1790.0,Oui,2240.0,341434108,
4602.0,itm alimentaire international,708.0,2018.0,148.0,176.0,100.0,Oui,4602.0,341192227,-1676.0
2525.0,challancin prevention et securite,1867.0,2016.0,545.0,7.0,880.0,Oui,2525.0,341152395,
5138.0,ricoh industrie france sas,659.0,2019.0,5619.0,878.0,1534.0,Oui,5138.0,341095735,-2515.0
5792.0,convivio,2600.0,2019.0,3191.0,485.0,1287.0,Oui,5792.0,341067692,
2724.0,derichebourg aeronautics services france,1356.0,2020.0,246.1,22.028,28.168,Oui,2724.0,340641216,
6615.0,atlantem,872.0,2018.0,1706.0,225.0,456.0,Oui,6615.0,340137736,
1916.0,partenaires livres,585.0,2016.0,17.11,484.07,0.0,Oui,1916.0,340109040,
230.0,keolis rennes,950.0,2014.0,11236.55,1162.0,0.0,Non,230.0,340035526,
2252.0,efr services france,500.0,2015.0,91.36,1113.0,832.0,Oui,2252.0,340018852,
6083.0,start people,844.0,2019.0,842.0,87.0,5265.0,Oui,6083.0,339993164,-28.0
4585.0,nexter munitions,643.0,2018.0,3330.032,857.65,0.0,Oui,4585.0,339946469,-89.96799999999985
6118.0,clerdis sas,600.0,2018.0,1156.0,474.0,0.0,Oui,6118.0,339812059,-1438.0
1156.0,ardatem,519.0,2015.0,308.0,26.0,0.0,Oui,1156.0,339809527,
3374.0,teleassurances,769.0,2017.0,108.86,10.4,0.0,Oui,3374.0,339761298,
6063.0,coulidoor sas,293.0,2019.0,1831.7,153.6,11606.2,Oui,6063.0,339755969,
3732.0,gambro industries,544.0,2017.0,6855.734,1710.059,15476.188,Oui,3732.0,339488777,140.73400000000038
4593.0,saur sas,9000.0,2017.0,24347.0,68244.0,50460.0,Oui,4593.0,339379984,-32090.0
5960.0,citram aquitaine,611.0,2020.0,16362.754,20.807,0.0,Oui,5960.0,339343758,5008.683000000001
5647.0,sgdbf,627.0,2019.0,736.0,36.0,209.0,Oui,5647.0,339105553,
3587.0,oi france sas,2009.0,2017.0,493054.0,30892.0,0.0,Oui,3587.0,339030702,
4386.0,euro protection surveillance,550.0,2018.0,540.0,51.0,785.0,Oui,4386.0,338780513,
6867.0,esrf,600.0,2020.0,10.0,3569.0,1144.0,Oui,6867.0,338723919,
1544.0,murex,1230.0,2015.0,556.0,72.0,7.0,Oui,1544.0,338695869,
3683.0,moteurs leroy-somer,2600.0,2018.0,10050.0,1908.0,0.0,Oui,3683.0,338567258,
5549.0,safran helicopter engines,4300.0,2019.0,10204.0,6660.0,3498.0,Oui,5549.0,338481955,-4518.0
7177.0,glaxosmithkline biologicals sas,833.0,2018.0,10552.0,1515.0,154896.0,Oui,7177.0,338460017,
6767.0,oteis,491.0,2020.0,575.0,20.0,776.0,Oui,6767.0,338329469,
5435.0,prosegur securite humaine,4500.0,2019.0,886.0,22.0,0.0,Oui,5435.0,338246317,
4466.0,tredi,494.0,2019.0,318929.0,1692.0,0.0,Oui,4466.0,338185762,
1653.0,cooperative agricole laitiere: les maitres laitiers du cotentin,49.0,2015.0,1950.386,234.717,0.0,Oui,1653.0,338154610,1487.067
1477.0,labrenne,992.0,2015.0,140.0,0.2,0.0,Oui,1477.0,338071053,
3295.0,ricoh france sasu,2286.0,2017.0,6041.96,146.8,0.0,Oui,3295.0,337621841,
6903.0,isl ingenierie,122.0,2020.0,48.01,17.45,234.55,Oui,6903.0,337609622,
6616.0,vm distribution,1094.0,2018.0,7363.0,262.0,1967.0,Oui,6616.0,337587422,
3975.0,boehringer ingelheim france,200.0,2018.0,2052.0,56.0,547.0,Oui,3975.0,337280226,-591.0
5257.0,supplay sas,711.0,2019.0,1154.0,196.0,171.0,Oui,5257.0,337080543,
4408.0,geodis walbaum,545.0,2018.0,5572.0,104.0,0.0,Oui,4408.0,335580809,-1478.0
6284.0,ubisoft entertainment,19891.0,2020.0,1890.0,17155.0,122693.0,Oui,6284.0,335186094,
243.0,abb france,1650.0,2015.0,2710.0,256.0,1168.0,Oui,243.0,335146312,
4556.0,maisons & cites sa dhlm,500.0,2018.0,1316.0,57.0,0.0,Oui,4556.0,334654035,
3032.0,atalian proprete,40000.0,2017.0,8725.415,442.0,0.0,Oui,3032.0,334516895,
3833.0,bouygues construction materiel,515.0,2018.0,2665.87,439.5,35963.63,Oui,3833.0,334204971,1096.87
6808.0,ansamble,3530.0,2020.0,3284.0,205.0,86504.0,Oui,6808.0,334159472,
487.0,predica,554.0,2014.0,296.0,295.0,5337.0,Non,487.0,334028123,
4338.0,eiffage metal,751.0,2018.0,2926.0,300.78,0.0,Oui,4338.0,333916385,
2455.0,ebs le relais npdc,694.0,2015.0,4792.0,172.0,1798.0,Oui,2455.0,333684124,
4614.0,kuehne + nagel sas,3773.0,2018.0,2656.66,2518.87,1442.12,Oui,4614.0,333583466,-6283.34
213.0,gie axa,738.0,2014.0,497.895637,436.28,4134.74,Oui,213.0,333491066,
4026.0,mediametrie,679.0,2018.0,204.7,56.2,0.0,Oui,4026.0,333344000,
4430.0,france manche,1687.0,2018.0,13370.0,11995.0,7904.0,Oui,4430.0,333286714,-945.0
7208.0,damart,755.0,2017.0,743.09,319.749,957.75,Oui,7208.0,333202083,
1084.0,le parisien libere,556.0,2014.0,379.6,15.4,0.0,Oui,1084.0,332890359,
7037.0,haulotte group,700.0,2020.0,3072.0,232.0,0.0,Oui,7037.0,332822485,-1849.0
5580.0,mabeo industries,704.0,2018.0,1675.0,65.0,386.0,Oui,5580.0,332564954,157.0
2625.0,restoria,563.0,2016.0,1320.0,259.0,380.0,Oui,2625.0,332323047,
4908.0,france televisions publicite,250.0,2019.0,266.0,105.0,4391.0,Oui,4908.0,332050038,
6819.0,laboratoires expanscience,1021.0,2019.0,5412.41704455768,238.9521801759714,49763.34773721847,Oui,6819.0,331930081,
4859.0,societe des magasins louis vuitton - france,993.0,2018.0,1e-12,176.47,0.0,Oui,4859.0,331888990,
4056.0,mediapost sas,10546.0,2018.0,3556.0,335.0,0.0,Oui,4056.0,331648014,388.0
5038.0,dillinger france,550.0,2019.0,67396.15750000002,3981.0,0.0,Oui,5038.0,331620096,
7186.0,semittel,295.0,2020.0,2874.0,263.0,638.0,Oui,7186.0,331619759,-18.188627293900026
7489.0,cirad,1650.0,2020.0,1435.85,2144.0,797.0,Oui,7489.0,331596270,
6279.0,neurones sa,5600.0,2020.0,316.0,1571.0,4010.54,Oui,6279.0,331408336,-200.0
4280.0,sud-est assainissement,520.0,2018.0,9302.0,241.0,0.0,Oui,4280.0,331405936,1619.0
4633.0,cmc ambroise pare - pierre cherest - hartmann,752.0,2018.0,1256.0,204.0,183.0,Oui,4633.0,331378018,
4942.0,bg,763.0,2019.0,17900.006,1643.42,0.0,Oui,4942.0,331339275,
7554.0,valeo systemes thermiques,826.0,2020.0,8872.0,0.0,0.0,Oui,7554.0,331312108,-11958.0
4292.0,industeel france,1170.0,2018.0,115494.7,5398.0,21.4,Oui,4292.0,331310870,52686.623
5436.0,sodi,836.0,2018.0,5914.0,33.0,1580.0,Oui,5436.0,331204396,1109.0
4498.0,ees - clemessy services,2400.0,2018.0,4271.0,233.0,0.0,Oui,4498.0,330730771,
6313.0,avem,1600.0,2019.0,2783.36027457215,155.0228004,15121.0507487023,Oui,6313.0,330447236,
4168.0,kohler france s.a.s.,695.0,2018.0,7302.0,652.0,0.0,Oui,4168.0,330339144,-129.0
3814.0,france restauration rapide,900.0,2015.0,1895.0,449.0,0.0,Oui,3814.0,330319260,
6003.0,chaussea sas,4000.0,2020.0,994.0,2037.0,0.0,Oui,6003.0,330267691,
3009.0,synergie,1319.0,2017.0,887.0,72.0,966.0,Oui,3009.0,329925010,
3269.0,oxypharm,505.0,2017.0,2658.0,16.0,0.0,Oui,3269.0,329879050,
5674.0,foussier,1200.0,2020.0,3133.4,302.6,0.0,Oui,5674.0,329681340,
3166.0,bpi.sa,667.0,2017.0,300.0,42.0,2417.0,Oui,3166.0,329463715,
525.0,valerian,752.0,2014.0,22289.0,63.0,0.0,Oui,525.0,329426340,
3188.0,colas  rhone alpes auvergne,3600.0,2016.0,97569.0,0.0,0.0,Oui,3188.0,329393797,
3539.0,colas midi mediterranee,2552.0,2018.0,69498.0,2025.0,0.0,Oui,3539.0,329368526,
1579.0,colas centre-ouest,3675.0,2016.0,104387.0,1462.0,0.0,Oui,1579.0,329338883,
5121.0,colas france territoire nord-est,4850.0,2020.0,107184.0,1834.0,736812.0,Oui,5121.0,329198337,
3990.0,credit mutuel savoie mont blanc,454.0,2018.0,79.0,87.0,278.0,Oui,3990.0,329187900,
4265.0,mbk industrie,616.0,2019.0,3339.0,308.0,0.0,Oui,4265.0,329035422,
5722.0,main securite,4558.0,2019.0,1052.8,23.9,0.0,Oui,5722.0,328931613,301.79999999999995
5184.0,sabena technics dnr,505.0,2018.0,444.0,150.0,0.0,Oui,5184.0,328905997,
3731.0,baxter faconnage,166.0,2017.0,1.537,42.402,1425.806,Oui,3731.0,328779293,
4358.0,horiba abx,520.0,2019.0,3.0,174.0,0.0,Oui,4358.0,328031042,
6471.0,refresco france,792.0,2019.0,10811.0,4255.0,2978.0,Oui,6471.0,328024187,
5126.0,canon bretagne,561.0,2019.0,185.2047756,427.6986,140.1784,Oui,5126.0,327991774,148.2047756
6077.0,ge hydro france,842.0,2018.0,53.41,621.39,0.0,Oui,6077.0,327948907,
3073.0,isagri,737.0,2017.0,716.52,80.18,0.0,Oui,3073.0,327733432,
4516.0,composite industrie,631.0,2018.0,1080.8,382.0,0.0,Oui,4516.0,327643979,
7343.0,tradival,850.0,2020.0,4581.0,1057.0,0.0,Oui,7343.0,327641346,
1235.0,feu vert,2100.0,2014.0,2710.3,1241.1,531.0,Oui,1235.0,327359980,
949.0,marie,663.0,2014.0,4593.0,1040.0,1532.0,Oui,949.0,327280368,
4844.0,sopra steria,13342.0,2018.0,548.0,521.0,69135.0,Oui,4844.0,326820065,
6857.0,schmidt groupe,1700.0,2019.0,2113.0,1574.0,972.0,Oui,6857.0,326784709,546.31
1213.0,autoliv isodelta,640.0,2014.0,2078.49,1453.82,0.0,Oui,1213.0,326780541,
6029.0,bateg,590.0,2020.0,885.0,372.0,0.0,Oui,6029.0,326557725,-664.0
6679.0,societe mediterraneenne de nettoiement,1204.0,2018.0,9973.658000000001,163.051,0.0,Oui,6679.0,326180544,-3375.3419999999987
5761.0,radio france,4757.0,2019.0,1016.5,1144.3,25758.3,Oui,5761.0,326094471,-615.5799999999999
4157.0,eurovia alsace lorraine,1107.0,2018.0,17152.67,232.0,0.0,Oui,4157.0,325857357,
1042.0,ntn-snr roulements,2813.0,2014.0,5097.0,6114.0,25024.0,Oui,1042.0,325821072,
3696.0,salomon sas,885.0,2018.0,333.0,174.0,86.0,Oui,3696.0,325820751,
4241.0,staubli faverges sca,1395.0,2018.0,987.0,2.0,175.0,Oui,4241.0,325720720,
2939.0,axon cable sas,720.0,2017.0,1325.84,389.1,0.0,Oui,2939.0,325685139,177.83999999999992
7573.0,fournier,1323.0,2019.0,1788.2,1320.2,0.0,Oui,7573.0,325520898,
3048.0,entremont,2300.0,2018.0,84699.41799999999,10107.0,0.0,Oui,3048.0,325520450,
1961.0,nexeya france,680.0,2015.0,391.0,242.0,0.0,Oui,1961.0,325517621,
422.0,som,849.0,2015.0,,,,Oui,422.0,325446930,
3999.0,cofidis,1366.0,2018.0,618.0,208.0,464.0,Oui,3999.0,325307106,
4221.0,vandemoortele bakery products france,996.0,2019.0,9722.0,7541.0,0.0,Oui,4221.0,324646090,2170.0
5454.0,brink's evolution,3557.0,2019.0,11699.0,323.0,18655.0,Oui,5454.0,324613678,318.0
2317.0,office depot bs,1000.0,2016.0,5577.299999999999,187.7,0.0,Oui,2317.0,324559970,
6821.0,spie ics,3600.0,2019.0,4609.63,1.96,61.94,Oui,6821.0,324103829,
7401.0,gie atr,1370.0,2020.0,2113.0,164.0,462.0,Oui,7401.0,323932236,-1703.0
4503.0,cpam du val de marne,1257.0,2018.0,125.63,289.17,0.0,Oui,4503.0,323914143,
4469.0,cpam de paris,2159.0,2018.0,536.7999999999998,256.1,2840.0,Oui,4469.0,323841353,
5150.0,soc gestion clinique ste-clotilde,589.0,2019.0,44.0,2953.0,597.0,Oui,5150.0,323768283,
4519.0,caisse d'assurance maladie de l'essonne,1124.0,2018.0,203.665,456.213,3571.879,Oui,4519.0,323722165,
